answer,word_ids,vocab_size,predicted_profiles
epilogue,"[4, 3, 6, 14, 12, 17, 13, 4]",34,"[1.213856816291809, -0.11813277006149292, 0.6441535353660583, 0.6151542067527771, 0.9784151315689087, -0.044702962040901184, 0.47262126207351685, 0.3831579089164734, 1.0652626752853394, 1.0962045192718506, 0.578157365322113, 0.2213972955942154, 0.411604642868042, 1.2614774703979492, 0.8389508724212646, 0.8290011286735535, 1.8111509084701538, 0.3184301257133484, 1.9325969219207764, 0.5395025014877319, 0.2872694134712219, 0.007519744336605072, 1.8402979373931885, 1.1300448179244995, 0.9472489356994629, 0.9264755249023438, 0.3508545160293579, -0.20222747325897217, 0.6140892505645752, 1.1145480871200562, 0.2921055853366852, 1.051916241645813, 1.6747198104858398, 0.5998682379722595, 1.6930798292160034, 1.876164197921753, 1.099367380142212, 0.16545681655406952, 1.2558863162994385, 0.7213908433914185, 1.2077748775482178, 0.5242046117782593, 2.3866159915924072, 2.0149917602539062, 0.5974557399749756, 0.6896495223045349, 0.8022385239601135, 0.8681033253669739, 1.3900477886199951, 0.8266468048095703, 2.139179229736328, -0.137936532497406, 1.174595594406128, 0.6777360439300537, 0.6527032256126404, 1.093274712562561, -0.06869888305664062, 1.0849241018295288, 0.924984335899353, 1.151140809059143, 0.5415555238723755, 1.1298824548721313, 0.03557800501585007, 1.1890538930892944]"
exposition,"[4, 27, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.526517927646637, -0.03709685802459717, 0.8823238015174866, 0.801802396774292, 1.7850377559661865, 0.06721097230911255, 0.1694505214691162, 0.9294626116752625, 1.8616467714309692, 1.9134968519210815, 1.158856749534607, 0.14196203649044037, 0.10440979897975922, 2.33101224899292, 0.593952476978302, 0.6316413879394531, 1.1750305891036987, 0.9717823266983032, 0.9732648730278015, 0.5494387149810791, 0.24205438792705536, 0.09456577152013779, 1.2502024173736572, 1.6134073734283447, 1.0332756042480469, 0.7480385899543762, 0.556208610534668, -0.025432974100112915, 0.8949537873268127, 1.2185295820236206, 0.18009153008460999, 0.9903596043586731, 0.9814583659172058, 0.37484830617904663, 1.0383999347686768, 0.7640807032585144, 1.323946475982666, 0.3191380202770233, 1.4550164937973022, 1.137674331665039, 0.752875030040741, 0.584061861038208, 1.3353573083877563, 0.8542582988739014, 0.9156222343444824, 0.8508615493774414, 1.2967946529388428, 1.2799187898635864, 0.6568491458892822, 1.509191870689392, 1.15585458278656, 0.008152991533279419, 0.7181293368339539, 0.5648137927055359, 0.4196609854698181, 1.7869477272033691, 0.01822308450937271, 1.3875004053115845, 1.679651141166687, 1.8079742193222046, 0.7940221428871155, 0.5274479389190674, 0.014335587620735168, 0.29580527544021606]"
falling action,"[22, 2, 14, 14, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[-0.12136347591876984, -0.034002602100372314, 2.306915521621704, 0.041777487844228745, 1.9727017879486084, -0.1679331213235855, -0.028131872415542603, 0.9496448040008545, 1.2642579078674316, 1.7898595333099365, 1.4938201904296875, 0.8859734535217285, 0.7830429673194885, 2.4754602909088135, 0.10684942454099655, 1.993203043937683, 0.05048851668834686, 0.9460105299949646, -0.031079530715942383, -0.18050862848758698, -0.11829103529453278, -0.06733518838882446, 1.1848677396774292, 1.0115286111831665, -0.21111780405044556, 1.881990909576416, 1.473278522491455, -0.029677778482437134, 1.649628758430481, 1.4366750717163086, 1.3061422109603882, 0.6503024697303772, -0.09553977847099304, -0.037102051079273224, 0.012870170176029205, 0.04560472071170807, 1.2375003099441528, 0.3411266505718231, 1.6429834365844727, 0.46210065484046936, 0.44870302081108093, 1.250230312347412, -0.2970046103000641, 0.1081291064620018, 2.142488956451416, 1.4590312242507935, 2.2424356937408447, 1.8459162712097168, 0.1835983246564865, 2.2212555408477783, -0.13610930740833282, 0.029124557971954346, 1.8260648250579834, 1.959855556488037, 1.5331616401672363, 1.6023838520050049, 0.010043635964393616, 0.220909982919693, 1.6432312726974487, 2.297992706298828, 1.527047872543335, 0.9130386710166931, -0.0024247504770755768, 0.04270482063293457]"
foil,"[22, 12, 6, 14]",34,"[1.7144396305084229, 0.1296410858631134, 0.330265611410141, -0.10212116688489914, 0.23008230328559875, 0.25784868001937866, 0.861809492111206, 0.022987037897109985, 0.05596555769443512, 0.21957851946353912, -0.08584615588188171, 1.2096312046051025, 0.6541695594787598, 0.804263710975647, 0.6539884805679321, 0.38556039333343506, 1.8243498802185059, 0.18329817056655884, 2.1601085662841797, 0.2508426010608673, 0.07238508760929108, -0.1057797372341156, 1.5829120874404907, 0.22802531719207764, 0.3156195878982544, 0.2911672592163086, 0.48270732164382935, 0.26584070920944214, 0.5426488518714905, 0.1237344741821289, 0.8944340348243713, 0.25354281067848206, 1.4697542190551758, 0.5177067518234253, 1.6773451566696167, 2.082202911376953, -0.04615544155240059, 0.3897552788257599, 0.14412623643875122, 0.8498038053512573, 0.17176732420921326, 1.3070056438446045, 2.5449650287628174, 2.327885389328003, 0.5747653245925903, -0.002707112580537796, 0.4822935461997986, 0.7783249616622925, 0.8349676132202148, 0.2946808338165283, 2.1222283840179443, 0.29869452118873596, 1.2311362028121948, 1.0000083446502686, 0.025687195360660553, 0.20863518118858337, 0.09189438819885254, 0.36495938897132874, 0.12918362021446228, 0.5797193050384521, 0.040249936282634735, 1.2892054319381714, 0.1229449212551117, 1.645179033279419]"
indirect characterization,"[6, 5, 20, 6, 11, 4, 18, 8, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11, 6, 15, 2, 8, 6, 12, 5]",34,"[0.3227458596229553, -0.08140619099140167, 1.4934006929397583, 0.492173969745636, 1.4045683145523071, -0.07571496069431305, 0.1279761791229248, 0.7328812479972839, 1.188237190246582, 1.468465805053711, 1.112070918083191, 0.047546714544296265, 0.4200366139411926, 1.4646704196929932, 0.43789243698120117, 1.5516979694366455, 0.5791218876838684, 0.7193537354469299, 0.5298027992248535, 0.2039038985967636, 0.20528282225131989, 0.08464866876602173, 1.2424498796463013, 1.0897959470748901, 0.4334198534488678, 1.69072425365448, 0.7333947420120239, -0.17488673329353333, 0.8458368182182312, 1.6616942882537842, 0.5154337882995605, 1.0161373615264893, 0.5668935179710388, 0.20427267253398895, 0.4044400155544281, 0.5716284513473511, 1.45549476146698, 0.17899560928344727, 1.7637020349502563, 0.266715943813324, 1.0327622890472412, 0.4373975396156311, 0.6665282249450684, 0.6719898581504822, 1.0519360303878784, 1.2941001653671265, 1.2529680728912354, 1.0164680480957031, 0.729555606842041, 1.404329538345337, 0.5901699066162109, -0.08582994341850281, 1.3683704137802124, 1.016190767288208, 1.236427664756775, 1.313936471939087, -0.0489649772644043, 0.613338828086853, 1.3374810218811035, 1.5707783699035645, 1.206889033317566, 0.759703516960144, 0.06322691589593887, 0.3133274018764496]"
limited narrator,"[14, 6, 19, 6, 8, 4, 20, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.780392587184906, -0.04045036435127258, 0.8979358077049255, 0.7329506278038025, 1.3630019426345825, 0.04988327622413635, 0.3531767725944519, 0.6576626896858215, 1.4022750854492188, 1.5783650875091553, 0.9677391648292542, 0.18169386684894562, 0.26229721307754517, 1.754535436630249, 0.8083739876747131, 0.8164166212081909, 1.5269087553024292, 0.6884855628013611, 1.38088059425354, 0.5566355586051941, 0.24341104924678802, 0.07803034037351608, 1.5490727424621582, 1.4059982299804688, 0.981304943561554, 0.9645147919654846, 0.4628490209579468, -0.10437369346618652, 0.6968303322792053, 1.3482794761657715, 0.3142242133617401, 1.0776231288909912, 1.2753534317016602, 0.5405726432800293, 1.2875213623046875, 1.2228283882141113, 1.254420518875122, 0.23218999803066254, 1.449065923690796, 1.0032800436019897, 1.040375828742981, 0.5647016763687134, 1.7810087203979492, 1.4654003381729126, 0.7707109451293945, 0.8378870487213135, 0.9961069226264954, 1.0005676746368408, 1.0164743661880493, 1.2402135133743286, 1.6927871704101562, -0.04560893774032593, 1.079128623008728, 0.678843080997467, 0.5892976522445679, 1.4969230890274048, -0.02297370135784149, 1.2100721597671509, 1.345893383026123, 1.5129046440124512, 0.7058849334716797, 0.8848081827163696, 0.026505205780267715, 0.6515744924545288]"
motif,"[19, 12, 8, 6, 22]",34,"[0.41905224323272705, 0.14311973750591278, 0.6936681270599365, 0.15182310342788696, 0.8919363021850586, 0.5888715386390686, 0.21134844422340393, 0.626728892326355, 0.8126607537269592, 0.7168799042701721, 0.716860830783844, 0.5488799810409546, 0.2315979301929474, 1.434213399887085, 0.210233673453331, 0.5139252543449402, 0.5437175035476685, 0.9284299612045288, 0.6402953863143921, 0.2545114755630493, 0.1219242662191391, 0.0010229498147964478, 0.522244930267334, 0.5427722930908203, 0.3256368041038513, 0.4546264708042145, 0.8424034118652344, 0.23087996244430542, 0.9415125846862793, 0.43726876378059387, 0.4998930096626282, 0.29734519124031067, 0.5379049777984619, 0.17303134500980377, 0.48569270968437195, 0.5607826113700867, 0.3941631615161896, 0.6869750618934631, 0.4440329968929291, 0.5071892738342285, 0.2749349772930145, 0.6262667179107666, 0.7346204519271851, 0.5340952277183533, 1.0677310228347778, 0.3603591322898865, 0.9796068072319031, 1.1736729145050049, 0.2736576795578003, 1.1281265020370483, 0.5982152819633484, 0.49810531735420227, 0.5478187203407288, 0.6540188789367676, 0.28927695751190186, 0.65812748670578, 0.18969184160232544, 0.4933447539806366, 0.7940095663070679, 1.0055872201919556, 0.43369272351264954, 0.3603493571281433, 0.07238500565290451, 0.27121347188949585]"
prologue,"[3, 11, 12, 14, 12, 17, 13, 4]",34,"[0.733262300491333, -0.09548301994800568, 0.7877899408340454, 0.6868630647659302, 1.3439275026321411, 0.027543723583221436, 0.1695542186498642, 0.6758657097816467, 1.432814121246338, 1.4553712606430054, 0.8945303559303284, 0.06580057740211487, 0.24745360016822815, 1.6600751876831055, 0.6766005754470825, 0.8119991421699524, 1.3410300016403198, 0.6269232034683228, 1.2898714542388916, 0.43010419607162476, 0.21787944436073303, 0.05500078201293945, 1.4882348775863647, 1.3388009071350098, 0.8482354879379272, 0.910882294178009, 0.47833681106567383, -0.15558204054832458, 0.7030937671661377, 1.1978157758712769, 0.15526115894317627, 1.0592762231826782, 1.1666756868362427, 0.39787784218788147, 1.2314555644989014, 1.188185214996338, 1.289284110069275, 0.22204715013504028, 1.409479022026062, 0.7494301795959473, 1.0790257453918457, 0.4183804988861084, 1.5917909145355225, 1.3185272216796875, 0.7304555177688599, 0.8444269895553589, 1.0132919549942017, 1.006363868713379, 1.057418942451477, 1.1048251390457153, 1.4269222021102905, -0.08415722846984863, 0.8954948782920837, 0.5601397752761841, 0.6865377426147461, 1.4147391319274902, -0.027759835124015808, 1.1152698993682861, 1.2550266981124878, 1.405489444732666, 0.7106287479400635, 0.7891581654548645, 0.02099480852484703, 0.6614730358123779]"
rising action,"[11, 6, 7, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[0.030337080359458923, -0.0017838478088378906, 1.985451579093933, 0.08463740348815918, 1.7150861024856567, -0.08893804252147675, 0.04061803221702576, 0.7730210423469543, 1.038817048072815, 1.5776598453521729, 1.1433202028274536, 0.8320313692092896, 0.6985742449760437, 2.1693594455718994, 0.19531670212745667, 1.6238042116165161, 0.2079445868730545, 0.813366174697876, 0.09839831292629242, -0.052239060401916504, -0.047157421708106995, -0.027348503470420837, 1.2449933290481567, 0.9970490336418152, -0.037669286131858826, 1.6616849899291992, 1.207544207572937, 0.03646475076675415, 1.3673592805862427, 1.3475204706192017, 1.1498138904571533, 0.5866503715515137, 0.1005479246377945, -0.017970822751522064, 0.20876048505306244, 0.13763689994812012, 1.0555564165115356, 0.2525500953197479, 1.508344292640686, 0.5657869577407837, 0.3838658034801483, 1.1996105909347534, -0.0225677490234375, 0.25913920998573303, 1.7114813327789307, 1.2563163042068481, 1.8455296754837036, 1.5807609558105469, 0.24840404093265533, 1.8674709796905518, 0.11772294342517853, 0.11363095045089722, 1.69279944896698, 1.7239677906036377, 1.2315304279327393, 1.4211318492889404, 0.05298968032002449, 0.2915366590023041, 1.4750804901123047, 2.0250680446624756, 1.318947434425354, 0.9181381464004517, 0.03431108966469765, 0.10620518773794174]"
situational irony,"[7, 6, 8, 13, 2, 8, 6, 12, 5, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.2133515626192093, -0.13151419162750244, 1.8191694021224976, 0.5959295034408569, 2.236285448074341, -0.15267737209796906, -0.02585400640964508, 1.1402673721313477, 1.8862411975860596, 2.2278740406036377, 1.589003086090088, 0.21253453195095062, 0.40713411569595337, 2.5311458110809326, 0.3993406891822815, 1.6504021883010864, 0.5601191520690918, 1.1011548042297363, 0.40776491165161133, 0.132229745388031, 0.06270454823970795, 0.053128987550735474, 1.4183058738708496, 1.6306735277175903, 0.4082982838153839, 1.7899894714355469, 1.0820672512054443, -0.14184269309043884, 1.3136245012283325, 1.7645567655563354, 0.616741418838501, 1.1162981986999512, 0.43104562163352966, 0.13796234130859375, 0.47861796617507935, 0.34584513306617737, 1.8646551370620728, 0.2232321798801422, 2.124220848083496, 0.6772665977478027, 0.9556702971458435, 0.7385228872299194, 0.5882707834243774, 0.47645020484924316, 1.568831443786621, 1.559648871421814, 1.9277329444885254, 1.561460256576538, 0.5625747442245483, 2.1611263751983643, 0.4442945718765259, -0.0955999493598938, 1.4960331916809082, 1.292158603668213, 1.3149911165237427, 2.0051324367523193, -0.040696755051612854, 0.9076188206672668, 2.045849323272705, 2.2775614261627197, 1.4931663274765015, 0.7721582651138306, 0.018440496176481247, 0.14542800188064575]"
static character,"[7, 8, 2, 8, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[0.5289178490638733, -0.0030088722705841064, 1.1879856586456299, 0.4221772849559784, 1.2547632455825806, 0.24324414134025574, 0.31909966468811035, 0.7719612717628479, 1.0985865592956543, 1.23273503780365, 1.0909204483032227, 0.2811143100261688, 0.33457058668136597, 1.5890607833862305, 0.34675851464271545, 1.133581519126892, 0.7171581983566284, 0.958587646484375, 0.7748885750770569, 0.2874440550804138, 0.29500505328178406, 0.11433150619268417, 0.9592816233634949, 0.8959457874298096, 0.5157009959220886, 1.1206409931182861, 0.7750201225280762, -0.038344353437423706, 0.884962797164917, 1.1671329736709595, 0.5466257929801941, 0.7528194189071655, 0.7462904453277588, 0.23522165417671204, 0.5374642610549927, 0.7416086196899414, 0.942585825920105, 0.4628106355667114, 1.2044591903686523, 0.45646077394485474, 0.6314075589179993, 0.5563291907310486, 0.9064939022064209, 0.8315355777740479, 1.0962077379226685, 0.8576075434684753, 1.110027551651001, 1.1850557327270508, 0.5244460105895996, 1.3143812417984009, 0.8605046272277832, 0.11600926518440247, 0.9491277933120728, 0.8487319946289062, 0.8057073950767517, 1.1015832424163818, 0.040745534002780914, 0.6508448719978333, 1.1708236932754517, 1.4093143939971924, 0.9180845618247986, 0.5931309461593628, 0.10035620629787445, 0.40016141533851624]"
suspense,"[7, 13, 7, 3, 4, 5, 7, 4]",34,"[1.1210973262786865, 0.01742127537727356, 0.23528549075126648, 0.5333952307701111, 0.8187277317047119, 0.2611629068851471, 0.5370782613754272, 0.41660207509994507, 0.9558684229850769, 0.8264405131340027, 0.5739404559135437, 0.43244752287864685, 0.21132327616214752, 1.4499032497406006, 0.5815338492393494, 0.2599518895149231, 1.6310309171676636, 0.5733171701431274, 1.6653938293457031, 0.501457691192627, 0.3519064486026764, 0.0396389365196228, 1.123381495475769, 0.8022193312644958, 0.9072350859642029, 0.08112958073616028, 0.4734860062599182, 0.021269112825393677, 0.7027278542518616, 0.347805380821228, 0.3065336346626282, 0.5360943675041199, 1.4045705795288086, 0.5053152441978455, 1.4764353036880493, 1.669297456741333, 0.36528441309928894, 0.5302326083183289, 0.42853647470474243, 0.842474102973938, 0.43806347250938416, 0.6384004950523376, 2.0580761432647705, 1.6691895723342896, 0.6173362731933594, 0.10244321078062057, 0.7938314080238342, 1.007087230682373, 0.7890750169754028, 0.7034304141998291, 1.812239646911621, 0.13228778541088104, 0.3902229070663452, 0.40075570344924927, 0.10240364819765091, 0.8433932662010193, 0.03523198515176773, 0.9525567293167114, 0.7232003211975098, 0.9986464381217957, 0.15653038024902344, 0.5682294964790344, 0.05833863094449043, 1.025726318359375]"
unreliable narrator,"[13, 5, 11, 4, 14, 6, 2, 10, 14, 4, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.8419378995895386, -0.1159224808216095, 0.9523321986198425, 0.8236782550811768, 1.4367973804473877, -0.26081007719039917, 0.10798169672489166, 0.5284928679466248, 1.3721251487731934, 1.8362300395965576, 0.8098666071891785, 0.24616971611976624, 0.3523997664451599, 1.7846593856811523, 0.882300078868866, 1.0077496767044067, 1.6624882221221924, 0.3610435724258423, 1.3687841892242432, 0.34479910135269165, 0.18796728551387787, 0.11196350306272507, 1.9392601251602173, 1.6280404329299927, 0.9334239363670349, 1.1291223764419556, 0.3604520857334137, -0.1439381241798401, 0.7172132730484009, 1.4750845432281494, 0.35106000304222107, 1.233790397644043, 1.1806981563568115, 0.45956939458847046, 1.4710148572921753, 1.3032653331756592, 1.4935626983642578, -0.08774517476558685, 1.7278194427490234, 1.011420488357544, 1.2290995121002197, 0.6834596395492554, 1.8480554819107056, 1.559014916419983, 0.6587257385253906, 0.9428306221961975, 1.0948642492294312, 0.9213032126426697, 1.1688766479492188, 1.0566147565841675, 1.685072898864746, -0.24690040946006775, 1.2626603841781616, 0.7767847180366516, 0.7434914112091064, 1.7234631776809692, -0.0983363538980484, 1.1957305669784546, 1.3700206279754639, 1.6721440553665161, 0.7794508337974548, 1.127681851387024, -0.012784119695425034, 0.7794216871261597]"
verbal irony,"[28, 4, 11, 10, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.3092564046382904, -0.13478577136993408, 1.6307774782180786, 0.3956339657306671, 1.933745265007019, 0.014796644449234009, -0.022601068019866943, 1.059928059577942, 1.765278697013855, 1.7260661125183105, 1.70635986328125, 0.4090350270271301, 0.522506058216095, 2.520860433578491, 0.13383708894252777, 1.7180321216583252, 0.5256800651550293, 1.1536548137664795, 0.5109899640083313, 0.004323944449424744, 0.1015564501285553, 0.018815573304891586, 1.0280965566635132, 1.0598286390304565, 0.2535661458969116, 1.4469892978668213, 1.449425458908081, -0.18896788358688354, 1.7015613317489624, 1.090647578239441, 0.7940521836280823, 0.7846233248710632, 0.36173829436302185, 0.07711036503314972, 0.3305003046989441, 0.5083943009376526, 1.3598297834396362, 0.6626992225646973, 1.41925048828125, 0.2654082179069519, 0.6180164217948914, 0.7052426338195801, 0.5046655535697937, 0.4778226613998413, 2.0880019664764404, 1.1116548776626587, 2.1456820964813232, 1.9212855100631714, 0.39583820104599, 2.1903536319732666, 0.417178213596344, -0.05635759234428406, 1.1914863586425781, 1.390352487564087, 1.3490352630615234, 1.593827247619629, -0.0633745938539505, 0.5955168604850769, 1.6940982341766357, 2.18196964263916, 1.254475474357605, 0.563810408115387, 0.002625301480293274, 0.27426207065582275]"
adjacent,"[2, 20, 23, 2, 18, 4, 5, 8]",34,"[0.6775794625282288, 0.05430765450000763, 0.4585396647453308, 0.5212986469268799, 1.1583799123764038, 0.6183872222900391, 0.4806983470916748, 0.9269203543663025, 1.3348150253295898, 0.9389081597328186, 1.2525805234909058, 0.15934571623802185, -0.06166662275791168, 1.8463287353515625, 0.13060815632343292, 0.37190741300582886, 0.8190946578979492, 1.2974154949188232, 1.020478367805481, 0.46059441566467285, 0.49993354082107544, 0.07826277613639832, 0.35458940267562866, 0.6827141642570496, 0.7531430721282959, 0.12685781717300415, 0.883731484413147, 0.05593132972717285, 1.0070971250534058, 0.2326536476612091, 0.18678036332130432, 0.35134589672088623, 0.9931971430778503, 0.2318536639213562, 0.7218635678291321, 1.018310308456421, 0.4059605300426483, 0.971878707408905, 0.3659229576587677, 0.4834115207195282, 0.12772507965564728, 0.30519556999206543, 1.1141626834869385, 0.8816891312599182, 1.100292444229126, 0.23950454592704773, 1.1646479368209839, 1.4129643440246582, 0.21782927215099335, 1.3700270652770996, 0.9600813984870911, 0.3247852325439453, -0.06992007046937943, 0.22466827929019928, 0.24258583784103394, 0.9131792783737183, 0.11422406882047653, 0.8321455121040344, 1.110642671585083, 1.1971323490142822, 0.5015040040016174, -0.09166277945041656, 0.10799425095319748, 0.4823583960533142]"
anticipate,"[2, 5, 8, 6, 18, 6, 3, 2, 8, 4]",34,"[0.6404058933258057, -0.025651797652244568, 0.5489351749420166, 0.7341793775558472, 1.3711570501327515, 0.3189808428287506, 0.28937214612960815, 0.827302873134613, 1.5281516313552856, 1.3492182493209839, 1.0977864265441895, 0.06298059225082397, -0.006791353225708008, 1.9608337879180908, 0.4646185040473938, 0.4242072105407715, 1.1230875253677368, 0.9843182563781738, 1.0870041847229004, 0.5757102370262146, 0.43539249897003174, 0.10246264189481735, 0.841836154460907, 1.1800912618637085, 1.0084741115570068, 0.2844926714897156, 0.5654523372650146, -0.027539104223251343, 0.747697114944458, 0.7800107002258301, 0.11134476959705353, 0.7458276748657227, 1.028735637664795, 0.3651287257671356, 1.0304291248321533, 0.9310245513916016, 0.8396915793418884, 0.5443519949913025, 0.9049235582351685, 0.8450218439102173, 0.5685540437698364, 0.41697239875793457, 1.3283162117004395, 0.9677685499191284, 0.7974685430526733, 0.4884546995162964, 1.068529725074768, 1.1838010549545288, 0.5226895809173584, 1.178238868713379, 1.1490980386734009, 0.13740374147891998, 0.2557040750980377, 0.26115095615386963, 0.24473920464515686, 1.327089548110962, 0.05373768508434296, 1.1365292072296143, 1.2553815841674805, 1.376099944114685, 0.5324092507362366, 0.28511300683021545, 0.06372446566820145, 0.4375615119934082]"
antithesis,"[2, 5, 8, 6, 8, 9, 4, 7, 6, 7]",34,"[0.9954919219017029, 0.0033193975687026978, 0.565838634967804, 0.37644994258880615, 0.9846664071083069, 0.19866186380386353, 0.3983479142189026, 0.4620402455329895, 0.8734110593795776, 0.9193667769432068, 0.5708674788475037, 0.6242912411689758, 0.3334536552429199, 1.5704708099365234, 0.5552914142608643, 0.47475406527519226, 1.3775089979171753, 0.6033077239990234, 1.4115259647369385, 0.3719155192375183, 0.2195703089237213, 0.005788862705230713, 1.2809274196624756, 0.871720552444458, 0.6188706755638123, 0.40523871779441833, 0.6017621159553528, 0.06160072982311249, 0.7637287378311157, 0.595441997051239, 0.5130549073219299, 0.5377814769744873, 1.1028443574905396, 0.34862184524536133, 1.3012334108352661, 1.3119935989379883, 0.5063552260398865, 0.41878390312194824, 0.6754074096679688, 0.8817510604858398, 0.4506204128265381, 0.8824704885482788, 1.7603480815887451, 1.4929041862487793, 0.7092852592468262, 0.34358546137809753, 0.8866474032402039, 1.0664288997650146, 0.6918582916259766, 0.8516234159469604, 1.5351245403289795, 0.15826934576034546, 0.8124005198478699, 0.7344220876693726, 0.23493871092796326, 0.923417866230011, 0.04803498834371567, 0.7825042605400085, 0.8492699861526489, 1.1303393840789795, 0.34202447533607483, 0.805046796798706, 0.07092365622520447, 0.8750017881393433]"
assonance,"[2, 7, 7, 12, 5, 2, 5, 18, 4]",34,"[0.7277882695198059, 0.004931017756462097, 0.5645520687103271, 0.521068811416626, 0.9516929388046265, 0.4385339617729187, 0.3901737928390503, 0.6979449391365051, 1.0585105419158936, 0.8603067398071289, 0.9360907673835754, 0.14282745122909546, 0.08301624655723572, 1.3866803646087646, 0.23088344931602478, 0.5164623260498047, 0.8919521570205688, 0.933468759059906, 1.1144331693649292, 0.42655783891677856, 0.486392080783844, 0.17384666204452515, 0.5170033574104309, 0.7392571568489075, 0.7598596811294556, 0.367127001285553, 0.6129529476165771, -0.022069424390792847, 0.7259234189987183, 0.46437257528305054, 0.1892770379781723, 0.44687971472740173, 1.0304007530212402, 0.24146723747253418, 0.746271014213562, 1.1242220401763916, 0.5118244886398315, 0.665370762348175, 0.55402010679245, 0.39288708567619324, 0.32755139470100403, 0.2541932463645935, 1.2324028015136719, 0.9904142022132874, 0.7903741598129272, 0.3401244580745697, 0.8594855070114136, 1.0307027101516724, 0.421817421913147, 0.9559508562088013, 1.1019909381866455, 0.16836543381214142, 0.2121202051639557, 0.3090616464614868, 0.3698525130748749, 0.8489368557929993, 0.05011555552482605, 0.7929182648658752, 0.9110509157180786, 0.9677119255065918, 0.4550650715827942, 0.14574536681175232, 0.12706303596496582, 0.5894026756286621]"
cliché,"[18, 14, 6, 18, 9, 0]",34,"[0.46913760900497437, 0.3387960195541382, 0.47268226742744446, 0.15122291445732117, 1.0152747631072998, 1.2833688259124756, 0.26139742136001587, 1.0339469909667969, 1.059598684310913, 0.6581557989120483, 1.1189205646514893, 0.5632619857788086, -0.023501120507717133, 1.871584415435791, 0.052100881934165955, 0.18770980834960938, 0.4486590623855591, 1.6411657333374023, 0.748741626739502, 0.3083185851573944, 0.25634247064590454, 0.0440632700920105, 0.0826837569475174, 0.4210318922996521, 0.4613315165042877, -0.050044476985931396, 1.0812312364578247, 0.5714895725250244, 1.2365195751190186, 0.03943469002842903, 0.36888909339904785, 0.20124217867851257, 0.631656289100647, 0.15062616765499115, 0.4405299425125122, 0.5628882646560669, 0.15331313014030457, 1.246862530708313, 0.07074113935232162, 0.5570127964019775, 0.07755546271800995, 0.45359790325164795, 0.7995893955230713, 0.4517996907234192, 1.402937412261963, 0.05729000270366669, 1.06516432762146, 1.5319746732711792, 0.06205625459551811, 1.436591625213623, 0.6177888512611389, 0.967268705368042, -0.08118575811386108, 0.3624904155731201, 0.01461673155426979, 0.5877794027328491, 0.46132761240005493, 0.6178709268569946, 0.9740074872970581, 0.9768545031547546, 0.34051012992858887, -0.00626502325758338, 0.09928230196237564, 0.18606050312519073]"
consonance,"[18, 12, 5, 7, 12, 5, 2, 5, 18, 4]",34,"[1.1094934940338135, -0.01770399510860443, 0.22344854474067688, 0.6262830495834351, 0.61275714635849, 0.5313273668289185, 0.6114679574966431, 0.5001899600028992, 0.8903380036354065, 0.5462862253189087, 0.7276875376701355, 0.10622051358222961, 0.08263163268566132, 1.142958402633667, 0.4172629117965698, 0.236386239528656, 1.3762613534927368, 0.7706734538078308, 1.761279582977295, 0.6629852652549744, 0.7162456512451172, 0.19224852323532104, 0.6820520162582397, 0.6274666786193848, 1.1096450090408325, 0.01610037311911583, 0.3957814574241638, -0.03407996892929077, 0.5362849831581116, 0.29253917932510376, 0.08544662594795227, 0.44142329692840576, 1.5647871494293213, 0.4656193256378174, 1.234687089920044, 1.7501327991485596, 0.2639870047569275, 0.6521581411361694, 0.2966768741607666, 0.428618848323822, 0.4439086616039276, 0.20528356730937958, 1.9610512256622314, 1.6130309104919434, 0.5142221450805664, 0.05433138459920883, 0.5586279034614563, 0.7907480597496033, 0.6784231662750244, 0.5620043277740479, 1.6948623657226562, 0.16675208508968353, 0.0655842125415802, 0.14080007374286652, 0.1773698627948761, 0.5976341962814331, 0.04724240303039551, 0.9144794940948486, 0.6188283562660217, 0.64842689037323, 0.1486845761537552, 0.2546156346797943, 0.15402589738368988, 0.9836552143096924]"
