answer,word_ids,vocab_size,predicted_profiles
dynamic character,"[20, 21, 5, 2, 19, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[0.7756765484809875, 2.059666395187378, 0.7020021677017212, 0.18996989727020264, 0.8971853852272034, 2.0441172122955322, 1.2477871179580688, 1.075270175933838, 1.1412889957427979, 0.548676073551178, 0.017366735264658928, 0.5695680975914001, 0.6058333516120911, 1.4861698150634766, -0.006582658272236586, 1.6853630542755127, 1.1559373140335083, 1.0547558069229126, 0.05783247575163841, 2.1135573387145996, 1.1889458894729614, 0.7559961080551147, 0.9795671105384827, 0.9053155183792114, 1.2417585849761963, 1.127716064453125, 1.308016300201416, 1.4879932403564453, 1.6255649328231812, 1.6574876308441162, 1.676419973373413, 0.800241231918335, 1.264578938484192, 1.3649014234542847, 1.4139717817306519, 0.917357325553894, 1.1223740577697754, 0.7138381600379944, 0.01723797619342804, 0.15925535559654236, 1.086862564086914, 0.5185260772705078, 0.7863671779632568, 0.8139818906784058, 1.535205602645874, 0.8784310221672058, 2.071772813796997, 1.3315244913101196, 1.9646227359771729, 1.2807527780532837, 0.06880512833595276, 0.44316399097442627, 0.8073768019676208, 1.3302054405212402, 1.8582029342651367, 0.7851602435112, 0.5993834137916565, -0.0007354654371738434, 1.2230792045593262, 0.5652306079864502, 0.2933425307273865, 0.885618269443512, 0.06290880590677261, 0.7018867135047913]"
epilogue,"[4, 3, 6, 14, 12, 17, 13, 4]",34,"[0.7319848537445068, 1.6466147899627686, 1.030723214149475, 0.1771366149187088, 0.7588854432106018, 1.214755654335022, 0.6616401672363281, 0.7306919097900391, 1.2240715026855469, 0.1478690356016159, -0.013622281141579151, 1.219003438949585, 0.9987083673477173, 0.8583258390426636, -0.003765680128708482, 2.4146180152893066, 0.6950676441192627, 0.4242974817752838, 0.039938099682331085, 1.2548824548721313, 1.478595495223999, 1.289875864982605, 0.6098218560218811, 0.8044106960296631, 0.885872483253479, 0.6508370637893677, 0.8450608849525452, 1.2425744533538818, 0.9534628391265869, 1.0651185512542725, 1.3865265846252441, 0.3244686424732208, 0.7277888059616089, 0.5897278785705566, 0.817501425743103, 0.38397541642189026, 1.8443187475204468, 1.164705514907837, 0.04864245653152466, 0.3201799690723419, 1.7360000610351562, 0.12141335010528564, 0.6547420024871826, 0.4842371940612793, 1.0063762664794922, 0.39314520359039307, 1.7105497121810913, 0.6917827129364014, 1.7558132410049438, 0.7849107980728149, 0.05635732039809227, 0.5933623313903809, 0.6836373209953308, 1.453839659690857, 0.8808477520942688, 0.74295574426651, 0.12026116251945496, -0.020956499502062798, 1.1597511768341064, 1.1050671339035034, 0.7414625287055969, 1.1515491008758545, 0.07206232845783234, 0.5238867402076721]"
exposition,"[4, 27, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.25606927275657654, 2.738250970840454, 0.9968479871749878, 0.06396603584289551, 0.6421642899513245, 1.632188081741333, 0.9558609127998352, 1.1178252696990967, 1.1438806056976318, 0.6266220211982727, 0.031178893521428108, 1.0678361654281616, 0.9579861164093018, 0.9316294193267822, -0.004241439513862133, 2.177488327026367, 1.701913833618164, 0.6633750200271606, 0.07740761339664459, 1.5752941370010376, 1.4278727769851685, 1.0217363834381104, 0.4405016601085663, 0.2054082751274109, 0.5391926765441895, 1.7392269372940063, 1.0521906614303589, 1.4675695896148682, 0.9098010063171387, 1.3160320520401, 1.6714892387390137, 1.0826939344406128, 1.837998867034912, 0.7984761595726013, 0.7413326501846313, 0.0557449571788311, 1.609410285949707, 0.8624165654182434, 0.1017339825630188, 0.386239618062973, 1.5742769241333008, 0.601632297039032, 0.28040647506713867, 0.5708081722259521, 1.3960533142089844, 0.5561559796333313, 2.702563762664795, 1.2737759351730347, 2.4145307540893555, 1.444064974784851, 0.03411704674363136, 0.9301913976669312, 1.398247480392456, 1.3939014673233032, 1.3226960897445679, 0.09224141389131546, 0.5622785687446594, -0.013658242300152779, 1.1168780326843262, 0.7207536101341248, 0.703733503818512, 1.493431806564331, 0.02122030407190323, 0.10499238967895508]"
falling action,"[22, 2, 14, 14, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[0.8551968932151794, 2.1429121494293213, 0.12864835560321808, 0.0232977457344532, 0.9111453294754028, 2.3391361236572266, 1.3954074382781982, 1.1282203197479248, 0.18376079201698303, 0.47293949127197266, 0.004935102537274361, 0.15416353940963745, 0.6992915868759155, 1.6517391204833984, 0.0027344366535544395, 0.36788803339004517, 1.0229767560958862, 1.2081336975097656, 0.08075409382581711, 2.366487503051758, 0.21920816600322723, 0.14897602796554565, 0.9108359813690186, 0.7837631702423096, 1.2434369325637817, 1.0643953084945679, 1.4594799280166626, 1.7788084745407104, 1.975465178489685, 1.7578480243682861, 2.0113558769226074, 0.5246959924697876, 1.0973585844039917, 1.524393916130066, 1.681836485862732, 0.950316309928894, 0.1348932385444641, 0.8832559585571289, -0.044920459389686584, 0.03812381625175476, 0.15974727272987366, 0.5044215321540833, 0.47287097573280334, 0.8738647699356079, 1.6983287334442139, 0.8949074745178223, 2.0961122512817383, 1.350393295288086, 2.034952402114868, 1.23079514503479, 0.008610842749476433, 0.3568611145019531, 0.8731070160865784, 1.6431514024734497, 1.9112050533294678, 0.6195353269577026, 0.6204487085342407, -0.002331884577870369, 1.4449856281280518, 0.26923415064811707, 0.12533165514469147, 0.9968773722648621, 0.009151183068752289, 0.5689463019371033]"
foil,"[22, 12, 6, 14]",34,"[0.9272328615188599, 1.09641432762146, 1.657349705696106, 0.10142870247364044, 0.46285611391067505, 0.8991042375564575, 0.3789622187614441, 0.24839088320732117, 1.9725098609924316, 0.045860350131988525, -0.005127571523189545, 1.6300067901611328, 1.3753933906555176, 0.3796537220478058, 0.0019109593704342842, 3.0891542434692383, 0.0004101693630218506, 0.12118341028690338, -0.00035960227251052856, 1.0133119821548462, 2.2925543785095215, 1.7315149307250977, 0.5415047407150269, 1.3706626892089844, 1.15965735912323, 0.06762808561325073, 0.9674584269523621, 0.756066083908081, 0.8492121696472168, 1.1110095977783203, 0.7328589558601379, 0.03532320261001587, 0.1261512041091919, 0.2345990687608719, 0.8275194764137268, 0.19801121950149536, 2.490415096282959, 1.3130686283111572, 0.3074760437011719, 0.22110192477703094, 2.1283671855926514, -0.11353285610675812, 1.175243854522705, 0.7367651462554932, 0.8709363341331482, 0.06514957547187805, 1.2976118326187134, 0.7329995632171631, 1.4087525606155396, 0.5775034427642822, 0.04809032753109932, -0.022195730358362198, 0.01280316710472107, 1.2862508296966553, 0.646333634853363, 1.0035507678985596, -0.06506872177124023, -0.009220652282238007, 1.067013144493103, 1.1862092018127441, 0.5012340545654297, 0.6159210205078125, 0.024261899292469025, 0.5456272959709167]"
indirect characterization,"[6, 5, 20, 6, 11, 4, 18, 8, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11, 6, 15, 2, 8, 6, 12, 5]",34,"[0.8816666007041931, 2.691502809524536, 0.14849422872066498, 0.061843711882829666, 1.0120052099227905, 2.6358938217163086, 1.6869244575500488, 1.4946367740631104, 0.26995784044265747, 0.553596556186676, 0.004318736027926207, 0.17602324485778809, 0.6530826091766357, 1.9865831136703491, -0.003291897941380739, 0.5125693082809448, 1.4253172874450684, 1.455147385597229, 0.09288071095943451, 2.713923215866089, 0.31011709570884705, 0.1843617558479309, 1.0767643451690674, 0.7208703756332397, 1.3260362148284912, 1.4060219526290894, 1.602155327796936, 2.0186331272125244, 2.118102788925171, 1.9886170625686646, 2.3325908184051514, 0.7129884958267212, 1.4723831415176392, 1.7860262393951416, 1.7917739152908325, 0.9173636436462402, 0.23671337962150574, 0.8187989592552185, -0.06378142535686493, 0.005477875471115112, 0.17188914120197296, 0.6889960765838623, 0.47805601358413696, 0.9497596025466919, 2.0122904777526855, 1.161872386932373, 2.6505894660949707, 1.6054779291152954, 2.4818897247314453, 1.5845873355865479, 0.01949785090982914, 0.5480702519416809, 1.1664385795593262, 1.7535722255706787, 2.311152458190918, 0.606209933757782, 0.842340886592865, -0.005300112068653107, 1.5807698965072632, 0.27967992424964905, 0.11220070719718933, 1.1891390085220337, 0.020665355026721954, 0.5447133779525757]"
limited narrator,"[14, 6, 19, 6, 8, 4, 20, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.8124225735664368, 2.185468912124634, 0.7770916819572449, 0.20955558121204376, 0.987028181552887, 1.8067668676376343, 0.9332572817802429, 1.1664986610412598, 1.0307146310806274, 0.1901349425315857, -0.018608607351779938, 0.9503470659255981, 0.9096125364303589, 1.3504009246826172, -0.004453359637409449, 2.0113885402679443, 1.1217528581619263, 0.8351496458053589, 0.0404302179813385, 1.8013173341751099, 1.2509881258010864, 1.0698292255401611, 0.8654446005821228, 0.7536054849624634, 0.9662859439849854, 0.9656132459640503, 1.0706528425216675, 1.6562012434005737, 1.3031448125839233, 1.4578841924667358, 1.8998624086380005, 0.41194188594818115, 1.080334186553955, 1.0474481582641602, 1.171700358390808, 0.5508888959884644, 1.4446525573730469, 1.1189537048339844, -0.053821712732315063, 0.21452830731868744, 1.3643232583999634, 0.38973331451416016, 0.5369932055473328, 0.6539511680603027, 1.3333525657653809, 0.8012104630470276, 2.2448158264160156, 0.9359108805656433, 2.122506856918335, 1.1501379013061523, 0.06282082200050354, 0.7653161287307739, 1.0343661308288574, 1.7317636013031006, 1.2345802783966064, 0.6388996839523315, 0.43583500385284424, 0.0020931176841259003, 1.4242446422576904, 0.8912696242332458, 0.6401708722114563, 1.4169232845306396, 0.0688958540558815, 0.5563170909881592]"
motif,"[19, 12, 8, 6, 22]",34,"[0.46074897050857544, 1.939224362373352, 0.8989207744598389, 0.08789901435375214, 0.5685552954673767, 1.2746633291244507, 0.7478776574134827, 0.7909815311431885, 1.0033785104751587, 0.3626053035259247, 0.020353641360998154, 0.9489960670471191, 0.9191361665725708, 0.8006643652915955, -0.004189474508166313, 1.846139907836914, 1.0088958740234375, 0.4906635880470276, 0.05188479647040367, 1.3360586166381836, 1.2659679651260376, 0.962389349937439, 0.47553524374961853, 0.4907008707523346, 0.6283847093582153, 0.9779843091964722, 0.9146546125411987, 1.136118769645691, 0.8687454462051392, 1.126896619796753, 1.3104079961776733, 0.6427111625671387, 1.108517050743103, 0.6310294270515442, 0.7554121017456055, 0.19626830518245697, 1.3698312044143677, 0.8761221170425415, 0.11315178871154785, 0.283873975276947, 1.3332655429840088, 0.29610711336135864, 0.4415441155433655, 0.5488961338996887, 1.097905158996582, 0.37334001064300537, 1.9383394718170166, 0.8761623501777649, 1.8293009996414185, 1.0307836532592773, 0.03616422414779663, 0.5097177028656006, 0.8477461934089661, 1.3161957263946533, 0.9541863799095154, 0.3592146635055542, 0.28193336725234985, 0.021929632872343063, 1.0721089839935303, 0.713823139667511, 0.519553542137146, 1.075775146484375, 0.023688197135925293, 0.2590904235839844]"
prologue,"[3, 11, 12, 14, 12, 17, 13, 4]",34,"[0.46598461270332336, 2.1887571811676025, 0.8566220998764038, 0.1328810453414917, 0.8279898166656494, 1.2887171506881714, 0.7526314854621887, 0.9966727495193481, 0.976470410823822, 0.34262287616729736, 0.003630874678492546, 1.1010323762893677, 0.883847713470459, 0.9312165379524231, -0.008306663483381271, 2.183332920074463, 1.2949026823043823, 0.5275468230247498, 0.06380711495876312, 1.270389437675476, 1.1751999855041504, 1.1161831617355347, 0.5650295615196228, 0.37278836965560913, 0.5355449914932251, 1.1895043849945068, 0.7770044207572937, 1.414520502090454, 0.8095335960388184, 1.0071512460708618, 1.6808464527130127, 0.6626429557800293, 1.289848804473877, 0.6558404564857483, 0.6435173749923706, 0.2254793345928192, 1.6282994747161865, 1.037850022315979, 0.014034345746040344, 0.3423731327056885, 1.5807039737701416, 0.398674875497818, 0.4008820056915283, 0.36246660351753235, 1.1349165439605713, 0.49657633900642395, 2.1163699626922607, 0.7223144769668579, 2.010045289993286, 0.997586727142334, 0.02643592283129692, 0.9392552375793457, 1.1688101291656494, 1.4538164138793945, 0.898812472820282, 0.3776818513870239, 0.3444821238517761, -0.01227247528731823, 1.1372631788253784, 1.068196177482605, 0.8677945137023926, 1.524986743927002, 0.05195499211549759, 0.35698798298835754]"
rising action,"[11, 6, 7, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[0.6240729093551636, 2.196871042251587, 0.4852931797504425, 0.0578044094145298, 0.7332875728607178, 2.0506396293640137, 1.2323651313781738, 0.9736096858978271, 0.6969003081321716, 0.6288233399391174, 0.025195421651005745, 0.3783758878707886, 0.688657283782959, 1.2903578281402588, -0.004248063080012798, 1.0429072380065918, 1.2713062763214111, 0.9719535112380981, 0.07396664470434189, 2.075899600982666, 0.7452600002288818, 0.41010624170303345, 0.7203073501586914, 0.6451613903045654, 1.0287866592407227, 1.3092248439788818, 1.3737707138061523, 1.4735767841339111, 1.5616610050201416, 1.5925389528274536, 1.672086238861084, 0.9323973655700684, 1.4171395301818848, 1.2728532552719116, 1.3485909700393677, 0.7627627849578857, 0.6182661056518555, 0.7080626487731934, 0.006050035357475281, 0.1660904735326767, 0.631476879119873, 0.5696684122085571, 0.49820762872695923, 0.821162223815918, 1.5377410650253296, 0.6975617408752441, 2.122295379638672, 1.3805274963378906, 1.9368082284927368, 1.3065510988235474, 0.03985830396413803, 0.44321408867836, 0.9120710492134094, 1.3581604957580566, 1.8196085691452026, 0.46661293506622314, 0.601630687713623, -0.012622565031051636, 1.1742984056472778, 0.3393680453300476, 0.24524033069610596, 0.9451084136962891, 0.012777697294950485, 0.4648486077785492]"
situational irony,"[7, 6, 8, 13, 2, 8, 6, 12, 5, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.7503971457481384, 3.3345255851745605, 0.43691307306289673, 0.04596186801791191, 1.0403214693069458, 2.4383256435394287, 1.418342113494873, 1.7132331132888794, 0.3239116072654724, 0.4473595917224884, -0.007011862471699715, 0.6495556831359863, 1.0769845247268677, 1.8241046667099, 0.006360623985528946, 1.0859498977661133, 1.7568964958190918, 1.250598430633545, 0.11102953553199768, 2.3924341201782227, 0.5085580348968506, 0.5545265674591064, 0.8690671324729919, 0.3727568984031677, 0.9972414374351501, 1.657708764076233, 1.3948181867599487, 2.2609193325042725, 1.7143230438232422, 1.8317252397537231, 2.6038239002227783, 0.7736923694610596, 1.7169101238250732, 1.4040495157241821, 1.4265713691711426, 0.3613210618495941, 0.7826041579246521, 1.187259554862976, -0.08826735615730286, 0.11617263406515121, 0.6543064713478088, 0.677269458770752, 0.13290593028068542, 0.792407751083374, 1.9977844953536987, 0.9966634511947632, 3.193204879760742, 1.4241139888763428, 2.974536895751953, 1.7207838296890259, -0.003462929278612137, 0.9449267983436584, 1.5912293195724487, 2.1534504890441895, 1.7839475870132446, 0.29719576239585876, 0.7938992381095886, -0.010360928252339363, 1.8317824602127075, 0.5943686366081238, 0.422507107257843, 1.895595669746399, 0.022502407431602478, 0.2437850832939148]"
static character,"[7, 8, 2, 8, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[0.8074823617935181, 1.8842092752456665, 0.35094842314720154, 0.09700779616832733, 0.9272063970565796, 2.0128090381622314, 1.2168437242507935, 1.0271104574203491, 0.6324566006660461, 0.4594157040119171, 0.006423016078770161, 0.2851685583591461, 0.5656894445419312, 1.5671323537826538, -0.010259238071739674, 0.9499796628952026, 0.9742478132247925, 1.1402117013931274, 0.058694805949926376, 2.0758233070373535, 0.6355445384979248, 0.4576428532600403, 0.9876413345336914, 0.899699330329895, 1.1908624172210693, 0.8474029302597046, 1.2533482313156128, 1.5587276220321655, 1.6881617307662964, 1.5672862529754639, 1.7331628799438477, 0.5809741020202637, 1.03255295753479, 1.3550043106079102, 1.4990804195404053, 0.9470122456550598, 0.5693703889846802, 0.7380844950675964, -0.023429885506629944, 0.03571335971355438, 0.5675089359283447, 0.4627975821495056, 0.6995337009429932, 0.78106689453125, 1.507837176322937, 0.9009636044502258, 1.836530089378357, 1.1311399936676025, 1.76802396774292, 1.1579692363739014, 0.05511952564120293, 0.3128216862678528, 0.7255299091339111, 1.3796217441558838, 1.739423394203186, 0.7427942156791687, 0.5908229947090149, 0.012319445610046387, 1.211115837097168, 0.40173786878585815, 0.16629190742969513, 0.8278224468231201, 0.03101455420255661, 0.6555625200271606]"
suspense,"[7, 13, 7, 3, 4, 5, 7, 4]",34,"[0.17312468588352203, 2.404244899749756, 1.290381908416748, 0.007331151515245438, 0.21375900506973267, 1.340143084526062, 0.7452982068061829, 0.5779221653938293, 1.3666197061538696, 0.8420808911323547, 0.07490372657775879, 1.1307921409606934, 1.104061484336853, 0.4004875421524048, -0.005003597587347031, 2.2759745121002197, 1.4634058475494385, 0.28817546367645264, 0.06657274067401886, 1.4097869396209717, 1.698085069656372, 0.9773706197738647, 0.17639178037643433, 0.2967960238456726, 0.5641182065010071, 1.7064659595489502, 1.1525228023529053, 1.0172587633132935, 0.7660318613052368, 1.2960445880889893, 1.126915454864502, 1.459551215171814, 1.8635962009429932, 0.44092699885368347, 0.6094151735305786, 0.07474330067634583, 1.6074875593185425, 0.7091749906539917, 0.13706231117248535, 0.41393521428108215, 1.5299593210220337, 0.4427906274795532, 0.3319234549999237, 0.7238634824752808, 1.2630313634872437, 0.12678301334381104, 2.3268542289733887, 1.3864489793777466, 2.037527561187744, 1.3208229541778564, 0.018609335646033287, 0.5517974495887756, 0.9790226817131042, 1.1168146133422852, 1.2514761686325073, 0.11825566738843918, 0.3342859447002411, -0.014897013083100319, 0.8983243107795715, 0.4980379045009613, 0.5992996096611023, 1.1155973672866821, 0.004685085266828537, 0.08503910899162292]"
unreliable narrator,"[13, 5, 11, 4, 14, 6, 2, 10, 14, 4, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.9211102724075317, 1.958107829093933, 0.6760969161987305, 0.2382383793592453, 1.1061396598815918, 1.6647440195083618, 0.8270959258079529, 1.1084134578704834, 0.9054007530212402, 0.0566943921148777, -0.02689957618713379, 0.9958391189575195, 0.931024432182312, 1.3752907514572144, -0.004322763066738844, 2.0028209686279297, 0.8873138427734375, 0.7473840713500977, 0.04141964763402939, 1.6600377559661865, 1.15619695186615, 1.105802059173584, 0.9523430466651917, 0.8329291343688965, 0.9347612261772156, 0.6923716068267822, 0.9126886129379272, 1.7112364768981934, 1.2720153331756592, 1.2960401773452759, 1.9326642751693726, 0.16174083948135376, 0.8080834150314331, 0.9681301712989807, 1.1313666105270386, 0.6007227301597595, 1.4714176654815674, 1.2863852977752686, -0.07322417199611664, 0.2107452154159546, 1.4509706497192383, 0.2724795341491699, 0.6137356758117676, 0.5275254249572754, 1.2258963584899902, 0.7649146318435669, 1.9634368419647217, 0.6528359055519104, 1.9255142211914062, 0.8906943798065186, 0.039120811969041824, 0.7864148020744324, 0.9295316934585571, 1.8239768743515015, 0.978395938873291, 0.7793141603469849, 0.3408316373825073, -0.0046265460550785065, 1.4422993659973145, 1.1066615581512451, 0.7561947703361511, 1.4824421405792236, 0.08623304963111877, 0.6999176144599915]"
verbal irony,"[28, 4, 11, 10, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.5602651834487915, 2.8510994911193848, 0.5211142301559448, 0.024847429245710373, 0.5837402939796448, 2.323974370956421, 1.4491509199142456, 1.2380332946777344, 0.5000688433647156, 0.6874123215675354, 0.02663079835474491, 0.4051741361618042, 0.895296573638916, 1.4476393461227417, -0.0037254737690091133, 0.8948154449462891, 1.4908603429794312, 1.1106759309768677, 0.09891317784786224, 2.393380880355835, 0.741753339767456, 0.3132641315460205, 0.625805675983429, 0.44402581453323364, 1.0885566473007202, 1.6130865812301636, 1.583188772201538, 1.7226279973983765, 1.7210317850112915, 1.8594294786453247, 1.9044628143310547, 1.0691161155700684, 1.7219635248184204, 1.3759526014328003, 1.4658949375152588, 0.4351043105125427, 0.5483438968658447, 0.743886411190033, 0.0216502845287323, 0.16158798336982727, 0.40372633934020996, 0.5849241614341736, 0.24065138399600983, 0.9982651472091675, 1.8593919277191162, 0.7720962762832642, 2.7658908367156982, 1.7476025819778442, 2.5812833309173584, 1.7464635372161865, 0.029007526114583015, 0.45509955286979675, 1.1657195091247559, 1.6106235980987549, 2.111027956008911, 0.31411781907081604, 0.6890304088592529, 0.0015894286334514618, 1.3949335813522339, 0.17685851454734802, 0.12062188982963562, 1.0964027643203735, 0.004268646240234375, 0.21400153636932373]"
adjacent,"[2, 20, 23, 2, 18, 4, 5, 8]",34,"[0.4763246178627014, 2.092052698135376, 0.7444925904273987, 0.10739351809024811, 0.6158579587936401, 1.4861719608306885, 0.8560857176780701, 0.8590878248214722, 0.8699049949645996, 0.453468918800354, 0.010637192986905575, 0.7789233922958374, 0.777036190032959, 0.983569860458374, -0.0061308336444199085, 1.6852259635925293, 1.2175865173339844, 0.6278125047683716, 0.07000207901000977, 1.5051919221878052, 1.0327175855636597, 0.8167117834091187, 0.5310958027839661, 0.46473532915115356, 0.6851571798324585, 1.1637983322143555, 0.9586000442504883, 1.2914087772369385, 0.9782521724700928, 1.1970386505126953, 1.4459036588668823, 0.8743768930435181, 1.3649659156799316, 0.8193520307540894, 0.8734765648841858, 0.3700735569000244, 1.1647354364395142, 0.817199170589447, 0.022583067417144775, 0.2561618387699127, 1.1527338027954102, 0.44829991459846497, 0.3732992112636566, 0.5728055238723755, 1.2018870115280151, 0.4867120087146759, 2.042638063430786, 1.0485343933105469, 1.8609163761138916, 1.1574218273162842, 0.03904988616704941, 0.6309307813644409, 0.987501323223114, 1.3156911134719849, 1.253879427909851, 0.4047538936138153, 0.42471492290496826, -0.012943737208843231, 1.0318530797958374, 0.6766683459281921, 0.5422995686531067, 1.1377021074295044, 0.04397506266832352, 0.34017565846443176]"
anticipate,"[2, 5, 8, 6, 18, 6, 3, 2, 8, 4]",34,"[0.3768806755542755, 2.461956262588501, 1.1449859142303467, 0.11097230017185211, 0.6668608784675598, 1.2371519804000854, 0.608260989189148, 0.9787514209747314, 1.23428475856781, 0.38897809386253357, 0.022135848179459572, 1.3248177766799927, 1.0989224910736084, 0.7950223088264465, -0.004789499565958977, 2.6146388053894043, 1.5259026288986206, 0.43855127692222595, 0.05581216886639595, 1.1597295999526978, 1.546791434288025, 1.3414307832717896, 0.4465315043926239, 0.34074389934539795, 0.43068474531173706, 1.387924075126648, 0.7295054197311401, 1.4115387201309204, 0.6067664623260498, 1.0495426654815674, 1.609744668006897, 0.9004992246627808, 1.571023941040039, 0.4579657018184662, 0.544999361038208, -0.0028415247797966003, 1.97564697265625, 1.0874214172363281, 0.06941325217485428, 0.38457149267196655, 1.8580830097198486, 0.44656258821487427, 0.3140503466129303, 0.42961519956588745, 1.1016751527786255, 0.4295903444290161, 2.4613451957702637, 0.8513525724411011, 2.18491530418396, 1.1806942224502563, 0.03792561590671539, 1.0159295797348022, 1.29791259765625, 1.512670874595642, 0.7999587059020996, 0.23674561083316803, 0.3951262831687927, -0.01246803067624569, 1.1664810180664062, 0.998508632183075, 0.9258531928062439, 1.6654144525527954, 0.04864189773797989, 0.1228720173239708]"
antithesis,"[2, 5, 8, 6, 8, 9, 4, 7, 6, 7]",34,"[0.4742773473262787, 2.251317024230957, 1.3177073001861572, 0.07238399982452393, 0.5159773230552673, 1.3354847431182861, 0.7186910510063171, 0.8322461843490601, 1.4073008298873901, 0.4536629319190979, 0.024482065811753273, 1.3274672031402588, 1.1782629489898682, 0.7214126586914062, -0.0079193115234375, 2.5702297687530518, 1.161489725112915, 0.42337414622306824, 0.042802147567272186, 1.3852312564849854, 1.7811435461044312, 1.2878726720809937, 0.4165034890174866, 0.5356253981590271, 0.7565302848815918, 1.1628798246383667, 1.0478464365005493, 1.2230843305587769, 0.8551409244537354, 1.2963712215423584, 1.3776824474334717, 0.8194607496261597, 1.3186047077178955, 0.531671404838562, 0.7379401326179504, 0.047688793390989304, 1.9633089303970337, 1.0338010787963867, 0.09997318685054779, 0.31734126806259155, 1.7070528268814087, 0.2987554669380188, 0.4632958769798279, 0.6737138032913208, 1.207968831062317, 0.3229653537273407, 2.296395778656006, 1.0685522556304932, 2.1978070735931396, 1.2548418045043945, 0.04672336205840111, 0.5847103595733643, 0.9282946586608887, 1.4296284914016724, 1.0303865671157837, 0.37502777576446533, 0.2777784466743469, 0.017615865916013718, 1.1630966663360596, 0.825686514377594, 0.649488091468811, 1.2310885190963745, 0.028779543936252594, 0.18391060829162598]"
assonance,"[2, 7, 7, 12, 5, 2, 5, 18, 4]",34,"[0.3899063467979431, 2.700108528137207, 0.7035476565361023, 0.043807413429021835, 0.6833502650260925, 1.6397967338562012, 0.9324466586112976, 1.0419145822525024, 0.6842352747917175, 0.624575138092041, 0.03883777931332588, 0.7865613698959351, 0.9842977523803711, 1.050618290901184, 0.0025968020781874657, 1.5801907777786255, 1.5801290273666382, 0.6874988079071045, 0.08024636656045914, 1.6665849685668945, 0.9134616851806641, 0.70131516456604, 0.5120232701301575, 0.29852622747421265, 0.6308714151382446, 1.5883246660232544, 1.0538469552993774, 1.5810178518295288, 1.0811774730682373, 1.3658758401870728, 1.8264743089675903, 1.0737203359603882, 1.7124881744384766, 0.793685793876648, 0.8851776719093323, 0.2865923345088959, 1.0780088901519775, 0.9066537022590637, 0.040908798575401306, 0.24305827915668488, 1.0270267724990845, 0.5227005481719971, 0.19583290815353394, 0.5946192741394043, 1.4723042249679565, 0.5436338186264038, 2.514735221862793, 1.1978288888931274, 2.251970052719116, 1.3133059740066528, -0.007543545216321945, 0.7545854449272156, 1.2786056995391846, 1.5515295267105103, 1.2678170204162598, 0.18376712501049042, 0.5345020294189453, 0.0003179088234901428, 1.2930831909179688, 0.5614296197891235, 0.6293899416923523, 1.5345286130905151, 0.014831557869911194, 0.21881815791130066]"
cliché,"[18, 14, 6, 18, 9, 0]",34,"[0.04089684784412384, 1.8846502304077148, 0.8365896940231323, 0.0021277889609336853, 0.12907522916793823, 1.1993248462677002, 0.7920787334442139, 0.5543411374092102, 1.022471308708191, 0.8103558421134949, 0.05617872253060341, 0.4941752851009369, 0.6348999738693237, 0.4865092933177948, -0.006671099923551083, 1.343257188796997, 1.275558590888977, 0.5144822001457214, 0.05862830951809883, 1.2775120735168457, 1.1390364170074463, 0.5078908205032349, 0.17557774484157562, 0.21052251756191254, 0.5589631199836731, 1.467789649963379, 1.0292439460754395, 0.7659375667572021, 0.7532916069030762, 1.1086924076080322, 0.7701175212860107, 1.3410720825195312, 1.6142876148223877, 0.6035587787628174, 0.5733973979949951, 0.1168753132224083, 0.9207468628883362, 0.21390359103679657, 0.20598390698432922, 0.24270299077033997, 0.8931676149368286, 0.5210309028625488, 0.3464035391807556, 0.6453852653503418, 1.095850944519043, 0.24786220490932465, 1.8602062463760376, 1.300480842590332, 1.5521262884140015, 1.214804768562317, 0.048448871821165085, 0.2389756590127945, 0.756389319896698, 0.6948928833007812, 1.3103424310684204, 0.08987870812416077, 0.489848256111145, 0.019261684268712997, 0.6013197302818298, 0.11729295551776886, 0.18577761948108673, 0.5560535192489624, -0.019409604370594025, 0.05311264842748642]"
