answer,word_ids,vocab_size,predicted_profiles
deficient,"[20, 4, 22, 6, 18, 6, 4, 5, 8]",34,"[0.45448678731918335, 1.1263980865478516, 0.29153794050216675, 0.3551175594329834, 0.00620715506374836, 0.37645336985588074, 0.7752363681793213, 1.1658473014831543, 0.811342716217041, 0.31274664402008057, 0.5645511150360107, 0.7190356850624084, 0.01815633289515972, 0.7722187638282776, 1.3332949876785278, 0.7582957148551941, 0.5107453465461731, 0.7147908210754395, 0.4998583197593689, -0.0008722905768081546, 0.23633909225463867, 0.11290981620550156, 1.037136197090149, 0.45244044065475464, 0.7851152420043945, 0.779796838760376, 0.6774609088897705, 0.0075760046020150185, 0.3711191713809967, 1.2274061441421509, 0.9972389340400696, 0.5629726648330688, 0.46173495054244995, 1.080544114112854, 0.004608231130987406, 0.8912470936775208, -0.025784825906157494, 0.1899496614933014, 1.5072129964828491, 0.9503982067108154, 0.6197212934494019, 0.8733782172203064, 0.05771452188491821, 1.1028335094451904, 0.07222365587949753, 0.3817899227142334, 0.6037805080413818, 1.2533376216888428, 0.36895880103111267, 0.8701391816139221, 0.34514448046684265, 1.1590936183929443, 1.3653545379638672, 0.9231156706809998, 1.1114436388015747, 0.18218640983104706, 0.658722460269928, 0.559991180896759, 0.9797449707984924, 0.536986231803894, 1.160773754119873, 0.2558596432209015, 0.6147269606590271, 0.5057747960090637]"
definitive,"[20, 4, 22, 6, 5, 6, 8, 6, 28, 4]",34,"[0.4912456274032593, 1.2993881702423096, 0.38837742805480957, 0.43171072006225586, 0.0068724192678928375, 0.4311366677284241, 0.9485812187194824, 0.9683386087417603, 0.82433021068573, 0.19904738664627075, 0.4624449610710144, 0.8545197248458862, -0.0005629025399684906, 0.895609974861145, 1.4809778928756714, 0.553246259689331, 0.582952618598938, 0.7485982179641724, 0.6492311358451843, -0.002239358378574252, 0.2760191559791565, 0.1797056645154953, 0.9520754218101501, 0.4358058571815491, 0.7959091663360596, 0.8275542259216309, 0.6623591184616089, 0.009209275245666504, 0.33967125415802, 1.4468508958816528, 0.9478275179862976, 0.6518109440803528, 0.5598360896110535, 1.1157926321029663, 0.0039057363756000996, 1.0167677402496338, -0.015489138662815094, 0.12180432677268982, 1.4136003255844116, 1.1842142343521118, 0.5853990912437439, 0.9813641309738159, 0.06661650538444519, 1.194496750831604, 0.13786320388317108, 0.4966820180416107, 0.7317458391189575, 1.4392613172531128, 0.2897973656654358, 0.7923852205276489, 0.21019655466079712, 1.0476281642913818, 1.558415174484253, 0.7079325914382935, 1.1418097019195557, 0.2688807249069214, 0.5691888928413391, 0.6134899258613586, 0.8506094813346863, 0.5046391487121582, 1.2946010828018188, 0.1934008002281189, 0.7606374025344849, 0.7070151567459106]"
deliberate,"[20, 4, 14, 6, 10, 4, 11, 2, 8, 4]",34,"[0.49125391244888306, 1.4361274242401123, 0.45575278997421265, 0.40783920884132385, 0.0014172904193401337, 0.18580125272274017, 1.1529085636138916, 0.8593917489051819, 0.7722825407981873, 0.14043767750263214, 0.37219446897506714, 0.7540047764778137, 0.01515128929167986, 0.7289321422576904, 1.436600923538208, 0.6393029093742371, 0.472255140542984, 0.48616454005241394, 0.7885415554046631, -0.00043010921217501163, 0.17641693353652954, 0.3863444924354553, 1.060829758644104, 0.19196105003356934, 0.5407873392105103, 0.5452576279640198, 0.5374294519424438, 0.0018024994060397148, 0.14882168173789978, 1.4190369844436646, 0.6907158493995667, 0.3922891318798065, 0.39186009764671326, 0.8685842752456665, 0.0007340149022638798, 1.1052238941192627, -0.0019558463245630264, 0.31445297598838806, 1.1383070945739746, 1.3057783842086792, 0.37333428859710693, 0.9128523468971252, 0.001066865399479866, 1.3769077062606812, 0.17283961176872253, 0.8495999574661255, 0.919348955154419, 1.4099689722061157, 0.1668965220451355, 0.6569282412528992, 0.13108360767364502, 0.7547099590301514, 1.6153548955917358, 0.8311015367507935, 0.9206625819206238, 0.4490586519241333, 0.5142725110054016, 0.5247482657432556, 0.6439687013626099, 0.24112360179424286, 1.162217617034912, 0.09325340390205383, 0.5376380085945129, 0.7770161032676697]"
diminish,"[20, 6, 19, 6, 5, 6, 7, 9]",34,"[0.3284139931201935, 1.5779277086257935, 0.24835911393165588, 0.2700907588005066, 0.009599100798368454, 0.3126210868358612, 1.1745822429656982, 0.6307165622711182, 0.49647876620292664, 0.2593584358692169, 0.34659284353256226, 0.5626079440116882, 0.03727046027779579, 0.6617510318756104, 1.3106064796447754, 0.5944509506225586, 0.33511897921562195, 0.8100192546844482, 0.8233327865600586, -0.0012296668719500303, 0.17473715543746948, 0.16083572804927826, 1.1509183645248413, 0.2555277943611145, 0.42303186655044556, 0.43813320994377136, 0.33986639976501465, 0.007897332310676575, 0.360810786485672, 1.635509967803955, 0.5698099732398987, 0.3705855906009674, 0.4930529296398163, 0.6283847689628601, 0.010182790458202362, 1.3547735214233398, 0.003115873783826828, 0.1611887812614441, 0.8028880953788757, 1.479080080986023, 0.7156170010566711, 1.0516806840896606, -0.002039872109889984, 1.2598336935043335, 0.14528357982635498, 0.5886106491088867, 0.8878512382507324, 1.4770426750183105, 0.26821672916412354, 0.4832611083984375, 0.27845585346221924, 0.5879367589950562, 1.7553821802139282, 0.8135362863540649, 0.7327855229377747, 0.269184410572052, 0.7099521160125732, 0.7783482670783997, 0.603363037109375, 0.3130941689014435, 0.8383234739303589, 0.23416855931282043, 0.44127875566482544, 0.9065555930137634]"
disparate,"[20, 6, 7, 3, 2, 11, 2, 8, 4]",34,"[0.46045947074890137, 1.2682428359985352, 0.44749805331230164, 0.37700140476226807, 0.010602759197354317, 0.11095714569091797, 1.007042407989502, 0.8967583179473877, 0.8219743967056274, 0.15985500812530518, 0.40630894899368286, 0.7286074757575989, 0.011791244149208069, 0.7452573180198669, 1.4931271076202393, 0.6489350199699402, 0.43731749057769775, 0.3851165175437927, 0.7211912274360657, -0.0017764129443094134, 0.1586942970752716, 0.32598239183425903, 1.0418422222137451, 0.12653785943984985, 0.4836975634098053, 0.49454963207244873, 0.5453166365623474, 0.0081596989184618, 0.025997605174779892, 1.380056619644165, 0.6649971008300781, 0.34375274181365967, 0.3116868734359741, 0.9047391414642334, 0.0001370650716125965, 0.9709968566894531, -0.010609797202050686, 0.3317527174949646, 1.157378911972046, 1.1880898475646973, 0.2706248164176941, 0.8762547969818115, -0.047888390719890594, 1.4065665006637573, 0.19318242371082306, 0.6878854036331177, 0.9362024664878845, 1.310041904449463, 0.07127454876899719, 0.6035250425338745, 0.14459161460399628, 0.7606891989707947, 1.580937147140503, 0.9077215194702148, 1.023798942565918, 0.429090678691864, 0.5759183168411255, 0.39346614480018616, 0.6066158413887024, 0.19970068335533142, 1.2059893608093262, 0.15488535165786743, 0.46691152453422546, 0.6732578873634338]"
divergent,"[20, 6, 28, 4, 11, 17, 4, 5, 8]",34,"[0.5977439284324646, 1.0311278104782104, 0.5962721705436707, 0.6034678220748901, 0.004459908232092857, 0.7227166295051575, 0.8458212614059448, 0.8051484823226929, 0.6648911833763123, 0.17587992548942566, 0.35736995935440063, 0.9033743143081665, -0.0037680845707654953, 0.9204682111740112, 1.2144391536712646, 0.32185646891593933, 0.8565521240234375, 0.9304561614990234, 0.5016191005706787, -0.000248437630943954, 0.40981411933898926, 0.18997004628181458, 0.6925230622291565, 0.6038289666175842, 1.0660903453826904, 1.1373189687728882, 0.7454501986503601, 0.002699660137295723, 0.5112878084182739, 1.1849604845046997, 1.030104637145996, 0.8828994631767273, 0.786296546459198, 1.119890570640564, -0.0004877988249063492, 0.9592428803443909, -0.006956060416996479, 0.10180570185184479, 1.3416988849639893, 1.0330787897109985, 0.6468685865402222, 0.9343200922012329, 0.16176404058933258, 0.8910806775093079, 0.14492268860340118, 0.43376821279525757, 0.561508059501648, 1.4031693935394287, 0.35040441155433655, 0.8405468463897705, 0.1674639731645584, 1.0848690271377563, 1.3019133806228638, 0.40982136130332947, 1.0345373153686523, 0.1752956062555313, 0.31315067410469055, 0.6668437719345093, 0.7918451428413391, 0.627467155456543, 1.0922298431396484, 0.15453791618347168, 1.0535311698913574, 0.6282157897949219]"
dubious,"[20, 13, 10, 6, 12, 13, 7]",34,"[0.3323745131492615, 1.3837194442749023, 0.09908242523670197, 0.1393057405948639, -0.004052581265568733, 0.2867444157600403, 1.0211997032165527, 0.873841404914856, 0.43114641308784485, 0.43730056285858154, 0.5513697862625122, 0.3443146347999573, 0.0445704460144043, 0.47028011083602905, 0.9576202630996704, 0.8387355804443359, 0.33312317728996277, 0.7462184429168701, 0.6467361450195312, -0.0018344225827604532, 0.29020822048187256, 0.05333661288022995, 1.1353063583374023, 0.4389857053756714, 0.3894791007041931, 0.38736605644226074, 0.40592461824417114, 0.0029688579961657524, 0.4798564612865448, 1.3875411748886108, 0.682339072227478, 0.36846303939819336, 0.3515617251396179, 0.5432568788528442, -0.006453446112573147, 1.1607258319854736, 0.002100651152431965, 0.2606659233570099, 0.9560465812683105, 1.1909600496292114, 0.7821511030197144, 0.8247239589691162, 0.06138351559638977, 1.133142113685608, 0.06938378512859344, 0.480193555355072, 0.7033671736717224, 1.182775855064392, 0.4065246880054474, 0.7183985710144043, 0.5209477543830872, 0.7663307785987854, 1.4709062576293945, 1.131304383277893, 0.5722493529319763, 0.10747695714235306, 0.801911473274231, 0.7471401691436768, 0.8101885318756104, 0.4199286103248596, 0.552895188331604, 0.42897480726242065, 0.2320082187652588, 0.7238255143165588]"
empathetic,"[4, 19, 3, 2, 8, 9, 4, 8, 6, 18]",34,"[0.7718629240989685, 0.846048891544342, 0.41214442253112793, 0.3684789538383484, 0.0025635622441768646, 0.4085122346878052, 0.6631342172622681, 1.2834374904632568, 0.699174702167511, 0.3956199288368225, 0.8241862058639526, 0.6270383596420288, 0.01884615048766136, 0.4578907787799835, 0.9791175127029419, 0.7737113833427429, 0.7944527864456177, 0.5646328926086426, 0.47621995210647583, -0.000656279968097806, 0.4475908875465393, 0.26894912123680115, 0.8187780976295471, 0.5917875170707703, 0.8826715350151062, 0.858453094959259, 0.7920122146606445, 0.012022241950035095, 0.2864188849925995, 0.8471497893333435, 1.0549466609954834, 0.61159348487854, 0.3645762801170349, 1.0105259418487549, 0.007287642452865839, 0.6018092632293701, -0.017911341041326523, 0.5030302405357361, 1.5790836811065674, 0.7842310070991516, 0.4585060179233551, 0.5127366185188293, 0.028323179110884666, 0.9100216031074524, 0.09007851779460907, 0.5541555881500244, 0.5984845161437988, 0.7966321110725403, 0.3388853371143341, 1.232136607170105, 0.49039363861083984, 1.2027931213378906, 0.9577889442443848, 0.9169178605079651, 0.907880961894989, 0.32093656063079834, 0.5281374454498291, 0.3880925476551056, 1.0142160654067993, 0.6768432259559631, 0.905238926410675, 0.4168596565723419, 0.6123884916305542, 0.39139991998672485]"
evoke,"[4, 28, 12, 16, 4]",34,"[1.9439899921417236, 0.229417085647583, 2.084789991378784, 1.6490252017974854, 0.006702611222863197, 1.143397569656372, 0.3584328889846802, 0.47419238090515137, 0.8198861479759216, -0.00031851232051849365, 0.3712915778160095, 1.6020978689193726, 0.003515474498271942, 0.8316438794136047, 1.2310642004013062, -0.15762662887573242, 2.3293073177337646, 0.5695880651473999, 0.5489208102226257, -0.0009747255244292319, 0.8729541897773743, 1.489743947982788, -0.17097139358520508, 0.6889075040817261, 2.011657953262329, 2.2271347045898438, 1.409577488899231, 0.0091546680778265, 0.07159015536308289, 0.282065749168396, 1.104714274406433, 1.470344066619873, 1.1500325202941895, 1.6656715869903564, 0.0063186646439135075, 0.25266802310943604, -0.012740745209157467, 0.5920898914337158, 1.6310919523239136, 0.7710995674133301, -0.02032734826207161, 0.494579553604126, 0.0943894237279892, 0.4066948890686035, 0.8627955913543701, 1.055727243423462, 0.65909743309021, 0.8435626029968262, -0.01695764809846878, 1.2813323736190796, -0.04204624518752098, 1.1293057203292847, 0.5778636932373047, -0.2456052452325821, 1.1687712669372559, 1.0083552598953247, -0.105507031083107, 0.004795049782842398, 0.33859187364578247, 0.5608111023902893, 1.587166666984558, -0.011912666261196136, 2.288600206375122, 0.39336156845092773]"
exemplary,"[4, 27, 4, 19, 3, 14, 2, 11, 21]",34,"[0.29268309473991394, 1.6992501020431519, 0.3806456923484802, 0.3931457996368408, -0.0016014408320188522, 0.28682130575180054, 1.312354564666748, 0.7445927262306213, 0.802557647228241, 0.21864967048168182, 0.2202543020248413, 0.7832210659980774, 0.00888626929372549, 0.9955984950065613, 1.618074655532837, 0.6349994540214539, 0.33881422877311707, 0.7819921970367432, 0.7917611002922058, -0.00014998367987573147, 0.13106359541416168, 0.17889483273029327, 1.2373356819152832, 0.17877763509750366, 0.5367746353149414, 0.5678159594535828, 0.5422639846801758, -0.0002271663397550583, 0.3197794258594513, 1.862919807434082, 0.6934385895729065, 0.4467615485191345, 0.5677075386047363, 0.8777897953987122, -0.0024728321004658937, 1.4627397060394287, 0.00724826380610466, 0.05998794734477997, 1.0325357913970947, 1.580291748046875, 0.6284117102622986, 1.246274709701538, 0.01413014717400074, 1.5077087879180908, 0.12223096191883087, 0.6027051210403442, 0.8502281904220581, 1.830249547958374, 0.24381661415100098, 0.4199373722076416, 0.17261038720607758, 0.7513564229011536, 2.0197694301605225, 0.8731149435043335, 1.023810625076294, 0.23055972158908844, 0.6264065504074097, 0.8074225783348083, 0.6906051635742188, 0.24131827056407928, 1.1544275283813477, 0.12841641902923584, 0.606838583946228, 0.9534458518028259]"
fluctuate,"[22, 14, 13, 18, 8, 13, 2, 8, 4]",34,"[0.9000456929206848, 0.321559339761734, 0.5324012041091919, 0.526302695274353, 0.004214094951748848, 0.8404513597488403, 0.15756674110889435, 1.6083502769470215, 0.6722913980484009, 0.5573243498802185, 0.9037488102912903, 0.777205228805542, 0.030014602467417717, 0.5252496600151062, 0.7407757043838501, 0.8041770458221436, 1.220702886581421, 0.7335730791091919, 0.13095977902412415, -0.003243914106860757, 0.7249705791473389, 0.13173042237758636, 0.5047300457954407, 1.0380024909973145, 1.2871826887130737, 1.481418490409851, 1.1000001430511475, 0.0004532858729362488, 0.5548672676086426, 0.36903128027915955, 1.5364232063293457, 1.0700443983078003, 0.5399197340011597, 1.4072394371032715, 0.0014546425081789494, 0.18497738242149353, -0.0310173612087965, 0.3405522108078003, 2.0483148097991943, 0.1999446451663971, 0.5873757004737854, 0.3641095459461212, 0.12123306095600128, 0.5195488929748535, 0.03449183702468872, 0.17648200690746307, 0.21132728457450867, 0.5678925514221191, 0.6030742526054382, 1.6188353300094604, 0.7055829167366028, 1.6660864353179932, 0.4124230146408081, 0.7191364765167236, 1.0519092082977295, 0.11867513507604599, 0.44618144631385803, 0.32712942361831665, 1.4252166748046875, 1.006691336631775, 0.9612377285957336, 0.5690132975578308, 0.9257742762565613, 0.12153125554323196]"
heterogeneous,"[9, 4, 8, 4, 11, 12, 17, 4, 5, 4, 12, 13, 7]",34,"[0.6706787347793579, 0.70914626121521, 0.5444372892379761, 0.5615097284317017, 0.002517588436603546, 0.8659873604774475, 0.3337213397026062, 1.2303507328033447, 0.7907626032829285, 0.329065203666687, 0.45229417085647583, 1.0006725788116455, 0.007730301935225725, 0.9726347923278809, 1.1210232973098755, 0.652113676071167, 0.9724093079566956, 0.9619754552841187, 0.128745898604393, 0.000408605788834393, 0.50182044506073, 0.06448791921138763, 0.7101035714149475, 0.8415569067001343, 1.2968415021896362, 1.3773730993270874, 0.9574227333068848, -0.00280950590968132, 0.605002760887146, 0.8359675407409668, 1.3727872371673584, 1.0393098592758179, 0.730925440788269, 1.42208731174469, -0.0005453922785818577, 0.6146749258041382, -0.01252765953540802, 0.017408162355422974, 1.845636248588562, 0.442901611328125, 0.7178842425346375, 0.8022517561912537, 0.22159983217716217, 0.7396974563598633, -0.012905612587928772, 0.04708509147167206, 0.11030521988868713, 1.2251337766647339, 0.5404635667800903, 1.0916955471038818, 0.33313071727752686, 1.4863593578338623, 0.8730225563049316, 0.6070219278335571, 1.255204200744629, -0.07387347519397736, 0.4445593059062958, 0.610980749130249, 1.2924516201019287, 0.7776768803596497, 1.1890612840652466, 0.22659437358379364, 1.0658416748046875, 0.2720683217048645]"
homogeneous,"[9, 12, 19, 12, 17, 4, 5, 4, 12, 13, 7]",34,"[0.44122380018234253, 1.0420217514038086, 0.40717965364456177, 0.4254153370857239, 0.0018073897808790207, 0.690778374671936, 0.6163538694381714, 1.0808793306350708, 0.7099102735519409, 0.32297372817993164, 0.306979238986969, 0.8334715366363525, 0.019427703693509102, 0.9307852983474731, 1.195257544517517, 0.7801483869552612, 0.688047468662262, 0.9495699405670166, 0.3046048581600189, 0.00041415065061300993, 0.35105448961257935, 0.03377264738082886, 0.9585387706756592, 0.6216398477554321, 0.9428128600120544, 1.0050491094589233, 0.7397485971450806, -0.0005274005234241486, 0.5992289781570435, 1.1716502904891968, 1.0885096788406372, 0.7780628204345703, 0.6242640018463135, 1.1322309970855713, -0.0024511837400496006, 0.9086468815803528, -0.020593009889125824, 0.03228458762168884, 1.5089846849441528, 0.7579255700111389, 0.7524749636650085, 0.9331239461898804, 0.1826120913028717, 1.027984619140625, -0.004378527402877808, 0.17096486687660217, 0.32456904649734497, 1.4447789192199707, 0.5001841187477112, 0.8301002979278564, 0.3182642161846161, 1.173097848892212, 1.2233519554138184, 0.8273875117301941, 1.0732522010803223, -0.0518692284822464, 0.6363486051559448, 0.7154917120933533, 1.1376851797103882, 0.5855780839920044, 1.0261335372924805, 0.22431373596191406, 0.740925669670105, 0.47022080421447754]"
illuminate,"[6, 14, 14, 13, 19, 6, 5, 2, 8, 4]",34,"[0.31482481956481934, 1.0442408323287964, 0.09387403726577759, 0.16067419946193695, 1.6529113054275513e-05, 0.5652307868003845, 0.41489604115486145, 1.5553820133209229, 0.76728755235672, 0.765480637550354, 0.6600242853164673, 0.7016816139221191, 0.05440237373113632, 0.8374892473220825, 1.1958149671554565, 1.298357367515564, 0.4191291034221649, 0.9459024667739868, 0.3521738052368164, -0.0002246262738481164, 0.3328819274902344, -0.1081082820892334, 1.165092945098877, 0.7119933366775513, 0.8632283210754395, 0.8536501526832581, 0.7766332626342773, -0.0007832609117031097, 0.6500924825668335, 1.1264185905456543, 1.3102126121520996, 0.7378583550453186, 0.5248865485191345, 1.2330536842346191, -0.003091231919825077, 0.7823078036308289, -0.01418345794081688, -0.0732395350933075, 1.843102216720581, 0.649849534034729, 0.972521960735321, 0.9169263243675232, 0.054593540728092194, 0.9816685318946838, -0.045219600200653076, -0.018253371119499207, 0.2751959264278412, 1.374458909034729, 0.8307703137397766, 1.0850955247879028, 0.8905094265937805, 1.4935370683670044, 1.2788615226745605, 1.2977949380874634, 1.1716532707214355, -0.12097670137882233, 1.090935468673706, 0.7772760391235352, 1.6402883529663086, 0.8062679767608643, 1.0730886459350586, 0.5797036290168762, 0.5289099812507629, 0.39502447843551636]"
impartial,"[6, 19, 3, 2, 11, 8, 6, 2, 14]",34,"[0.5706175565719604, 1.1315498352050781, 0.39769983291625977, 0.3166867792606354, -0.0011707302182912827, 0.24300165474414825, 0.9298763871192932, 1.1506333351135254, 0.7747517824172974, 0.41323715448379517, 0.6749611496925354, 0.678654670715332, 0.022877279669046402, 0.6102566719055176, 1.3659417629241943, 0.8565506935119629, 0.5617908835411072, 0.4747081696987152, 0.6440689563751221, -0.0006735770730301738, 0.29602116346359253, 0.27251502871513367, 1.0325748920440674, 0.33521896600723267, 0.6376800537109375, 0.5942474007606506, 0.6868993043899536, 0.00611080601811409, 0.14302124083042145, 1.2243720293045044, 0.9144352078437805, 0.4177526831626892, 0.34422993659973145, 0.9411476850509644, 0.007023113314062357, 0.8161849975585938, -0.009464289993047714, 0.4084550142288208, 1.4140551090240479, 1.1563892364501953, 0.41225388646125793, 0.7782999277114868, -0.031208794564008713, 1.2783631086349487, 0.20599937438964844, 0.6583244800567627, 0.897532045841217, 1.1435385942459106, 0.2772488296031952, 0.9937182664871216, 0.48819079995155334, 1.0496217012405396, 1.4513423442840576, 1.1450092792510986, 1.018920660018921, 0.39486464858055115, 0.6906976699829102, 0.3945997953414917, 0.8803886771202087, 0.4465121924877167, 1.0649365186691284, 0.4142782688140869, 0.49141794443130493, 0.5822952389717102]"
indisputable,"[6, 5, 20, 6, 7, 3, 13, 8, 2, 10, 14, 4]",34,"[0.18418791890144348, 1.6680692434310913, 0.1400364190340042, 0.1428028643131256, 0.009950848296284676, 0.15565799176692963, 1.2438795566558838, 1.0248605012893677, 0.7166311144828796, 0.4020431637763977, 0.4346935749053955, 0.5422917604446411, 0.035089161247015, 0.7735341787338257, 1.48319411277771, 1.0505012273788452, 0.1863153576850891, 0.6614502668380737, 0.7479966878890991, -0.0029881263617426157, 0.12327487766742706, 0.04688192531466484, 1.4383293390274048, 0.2356281727552414, 0.37641072273254395, 0.318820059299469, 0.4549577832221985, 0.0063665397465229034, 0.33427128195762634, 1.737947702407837, 0.7034911513328552, 0.27590903639793396, 0.3219529390335083, 0.7738214135169983, -0.0031983384396880865, 1.3313369750976562, -0.031604133546352386, 0.14464953541755676, 1.1871638298034668, 1.440512776374817, 0.6870858073234558, 1.0946264266967773, 0.008754568174481392, 1.6521238088607788, 0.0852932259440422, 0.5476584434509277, 0.9205330014228821, 1.5956426858901978, 0.37686678767204285, 0.6239863634109497, 0.4411146342754364, 0.8702898025512695, 1.951083779335022, 1.3605828285217285, 0.948948860168457, 0.1740076243877411, 1.0260061025619507, 0.7170273661613464, 0.8575425744056702, 0.30805087089538574, 1.0326039791107178, 0.28213945031166077, 0.2613289952278137, 0.7808459401130676]"
legitimate,"[14, 4, 17, 6, 8, 6, 19, 2, 8, 4]",34,"[0.29399892687797546, 1.418627142906189, 0.11820238828659058, 0.10271672159433365, 0.008343812078237534, 0.2674471139907837, 0.9714758396148682, 1.3926444053649902, 0.7456645965576172, 0.5384378433227539, 0.5488826036453247, 0.6073371171951294, 0.04903370887041092, 0.7545004487037659, 1.3536512851715088, 1.2642216682434082, 0.309969425201416, 0.7401965856552124, 0.5981748104095459, -0.0007734951796010137, 0.20137529075145721, 0.0036295875906944275, 1.439241647720337, 0.40293174982070923, 0.5750468969345093, 0.551898181438446, 0.6047263741493225, 0.004871021956205368, 0.44888561964035034, 1.4937717914581299, 0.9764231443405151, 0.44058454036712646, 0.3361411988735199, 1.0211936235427856, 0.0005166945047676563, 1.1351242065429688, -0.022293929010629654, 0.1602584421634674, 1.5936381816864014, 1.081709861755371, 0.7621796727180481, 0.9724932312965393, 0.005901681259274483, 1.4786276817321777, -0.038018301129341125, 0.412036657333374, 0.7098709344863892, 1.4950461387634277, 0.5871138572692871, 0.9167122840881348, 0.6116763353347778, 1.1941547393798828, 1.657538652420044, 1.4024317264556885, 1.0377781391143799, 0.10347583144903183, 1.1108399629592896, 0.7180683612823486, 1.250136375427246, 0.5272539854049683, 1.0518791675567627, 0.40468037128448486, 0.2711409032344818, 0.5880876183509827]"
mediocre,"[19, 4, 20, 6, 12, 18, 11, 4]",34,"[1.385349154472351, 0.39874279499053955, 1.091282844543457, 0.8794479966163635, -0.000450674444437027, 0.7902958989143372, 0.39542096853256226, 0.9793486595153809, 0.5985593795776367, 0.15544167160987854, 0.6652712821960449, 0.8533226251602173, 0.0017758393660187721, 0.4435914158821106, 0.7101438045501709, 0.34930258989334106, 1.623981237411499, 0.4876302480697632, 0.2955281734466553, 0.001654473482631147, 0.8261300921440125, 0.6700083017349243, 0.33545318245887756, 0.7969739437103271, 1.4313697814941406, 1.5561045408248901, 1.0776665210723877, 0.009098728187382221, 0.23780961334705353, 0.2918343245983124, 1.13102388381958, 1.0467528104782104, 0.6433208584785461, 1.1883885860443115, 0.0029397159814834595, 0.23702862858772278, -0.0024788416922092438, 0.6761437058448792, 1.660958170890808, 0.4255533218383789, 0.17539267241954803, 0.24410638213157654, 0.15226726233959198, 0.5448458790779114, 0.21673163771629333, 0.7140798568725586, 0.4738104045391083, 0.44933420419692993, 0.18676157295703888, 1.4083553552627563, 0.1956298053264618, 1.2421972751617432, 0.3546796441078186, 0.36522507667541504, 0.8454150557518005, 0.49208641052246094, 0.10837092995643616, 0.10114829242229462, 0.7354224324226379, 0.7093793749809265, 0.9912389516830444, 0.18679550290107727, 1.2439053058624268, 0.14366385340690613]"
naive,"[5, 2, 6, 28, 4]",34,"[0.9285925626754761, 0.8380028009414673, 1.1219346523284912, 0.976669430732727, 0.005045870319008827, 0.7472695112228394, 0.7775065302848816, 0.5781108140945435, 0.8946310877799988, 0.014649342745542526, 0.280578076839447, 1.3320393562316895, 9.734556078910828e-05, 1.064806342124939, 1.6013964414596558, 0.0301508791744709, 1.1225184202194214, 0.7061259746551514, 0.6609784960746765, -0.00038229883648455143, 0.3796791434288025, 0.5794579386711121, 0.4045596122741699, 0.3826870918273926, 1.2731573581695557, 1.4031494855880737, 0.8891775608062744, -0.0013942308723926544, 0.09760703146457672, 1.0540838241577148, 0.9482147693634033, 0.935028076171875, 0.925471305847168, 1.395224928855896, 0.015224967151880264, 0.8010226488113403, -0.0035666809417307377, 0.16736838221549988, 1.3021223545074463, 1.1451780796051025, 0.2461586594581604, 0.9572789669036865, 0.03236887603998184, 0.8501197099685669, 0.5105972290039062, 0.6607469320297241, 0.8175329566001892, 1.4463666677474976, 0.008541803807020187, 0.7304951548576355, -0.030990835279226303, 0.9484958052635193, 1.3569108247756958, 0.12600168585777283, 1.350124478340149, 0.515751302242279, 0.08435624837875366, 0.3496781289577484, 0.4657754898071289, 0.4219820201396942, 1.5473477840423584, 0.02800435572862625, 1.4684478044509888, 0.6975595951080322]"
pertinent,"[3, 4, 11, 8, 6, 5, 4, 5, 8]",34,"[0.32580578327178955, 1.2190619707107544, 0.3201111853122711, 0.3364146947860718, 0.0012570228427648544, 0.35002583265304565, 0.865304172039032, 0.9238684177398682, 0.8057977557182312, 0.21093644201755524, 0.37882402539253235, 0.7655725479125977, 0.01897323504090309, 0.8536957502365112, 1.4033615589141846, 0.5998468995094299, 0.39727506041526794, 0.6837373971939087, 0.5677024126052856, -0.001887369784526527, 0.1724115014076233, 0.066391721367836, 1.043398380279541, 0.2966564893722534, 0.6397252678871155, 0.6527066826820374, 0.5726522207260132, 0.0009282957762479782, 0.28814709186553955, 1.3912509679794312, 0.8439217805862427, 0.49914976954460144, 0.479397714138031, 0.9853231906890869, 0.0004958687350153923, 1.0456814765930176, -0.004306407645344734, 0.09821575880050659, 1.2188167572021484, 1.0832136869430542, 0.5774893164634705, 0.9744209051132202, 0.03853367269039154, 1.1656193733215332, 0.11477567255496979, 0.3929986357688904, 0.7003356218338013, 1.455702543258667, 0.24109002947807312, 0.6046244502067566, 0.2049385905265808, 0.8964785933494568, 1.545478105545044, 0.7935298085212708, 1.100482702255249, 0.17216503620147705, 0.5530789494514465, 0.6205757856369019, 0.7908154129981995, 0.3407829701900482, 1.1570099592208862, 0.17637580633163452, 0.5830626487731934, 0.6634472012519836]"
