answer,word_ids,vocab_size,predicted_profiles
protagonist,"[3, 11, 12, 8, 2, 17, 12, 5, 6, 7, 8]",34,"[0.04519563168287277, 0.05906921252608299, 0.03786772862076759, 0.8541227579116821, 0.0037446271162480116]"
realistic fiction,"[11, 4, 2, 14, 6, 7, 8, 6, 18, 31, 22, 6, 18, 8, 6, 12, 5]",34,"[0.1854434609413147, 0.021376026794314384, 0.667778491973877, 0.08897355198860168, 0.036428507417440414]"
satire,"[7, 2, 8, 6, 11, 4]",34,"[0.3218393325805664, 0.15902455151081085, 0.28710049390792847, 0.1549275666475296, 0.07710809260606766]"
symbolism,"[7, 21, 19, 10, 12, 14, 6, 7, 19]",34,"[0.09462562948465347, 0.13605158030986786, 0.3121281564235687, 0.3667851388454437, 0.09040949493646622]"
tone,"[8, 12, 5, 4]",34,"[0.4599635899066925, 0.17731338739395142, 0.18332388997077942, 0.12506620585918427, 0.054332997649908066]"
assumption,"[2, 7, 7, 13, 19, 3, 8, 6, 12, 5]",34,"[0.027020106092095375, 0.015303421765565872, 0.79646897315979, 0.14927300810813904, 0.01193452998995781]"
attribute,"[2, 8, 8, 11, 6, 10, 13, 8, 4]",34,"[0.07242988049983978, 0.05164105445146561, 0.6719058156013489, 0.18777526915073395, 0.016247976571321487]"
categorize,"[18, 2, 8, 4, 17, 12, 11, 6, 15, 4]",34,"[0.11759991943836212, 0.35544058680534363, 0.09671242535114288, 0.3843459188938141, 0.04590116813778877]"
cause and effect,"[18, 2, 13, 7, 4, 31, 2, 5, 20, 31, 4, 22, 22, 4, 18, 8]",34,"[0.41575121879577637, 0.01618831790983677, 0.4442109763622284, 0.10911332070827484, 0.014736113138496876]"
chronological order,"[18, 9, 11, 12, 5, 12, 14, 12, 17, 6, 18, 2, 14, 31, 12, 11, 20, 4, 11]",34,"[0.09298525005578995, 0.09931251406669617, 0.5120948553085327, 0.2744213342666626, 0.021186022087931633]"
coherent,"[18, 12, 9, 4, 11, 4, 5, 8]",34,"[0.35004404187202454, 0.39614337682724, 0.08377633988857269, 0.13965873420238495, 0.030377507209777832]"
cohesion,"[18, 12, 9, 4, 7, 6, 12, 5]",34,"[0.26918619871139526, 0.3823244571685791, 0.15584461390972137, 0.13250482082366943, 0.06013983488082886]"
compare and contrast,"[18, 12, 19, 3, 2, 11, 4, 31, 2, 5, 20, 31, 18, 12, 5, 8, 11, 2, 7, 8]",34,"[0.19336353242397308, 0.03991284221410751, 0.43267711997032166, 0.31375110149383545, 0.02029547281563282]"
compile,"[18, 12, 19, 3, 6, 14, 4]",34,"[0.6672328114509583, 0.08192292600870132, 0.08765445649623871, 0.1506710946559906, 0.012518885545432568]"
concede,"[18, 12, 5, 18, 4, 20, 4]",34,"[0.14870883524417877, 0.1878366619348526, 0.12298706918954849, 0.17791949212551117, 0.3625478744506836]"
consolidate,"[18, 12, 5, 7, 12, 14, 6, 20, 2, 8, 4]",34,"[0.11270938813686371, 0.17096400260925293, 0.07107684761285782, 0.5809980630874634, 0.06425172835588455]"
corroborate,"[18, 12, 11, 11, 12, 10, 12, 11, 2, 8, 4]",34,"[0.11463069915771484, 0.5582940578460693, 0.025418583303689957, 0.2917395830154419, 0.00991708505898714]"
counterargument,"[18, 12, 13, 5, 8, 4, 11, 2, 11, 17, 13, 19, 4, 5, 8]",34,"[0.27933716773986816, 0.07850940525531769, 0.3377586901187897, 0.29166552424430847, 0.012729176320135593]"
credibility,"[18, 11, 4, 20, 6, 10, 6, 14, 6, 8, 21]",34,"[0.06320922821760178, 0.2970435917377472, 0.08193572610616684, 0.4085354804992676, 0.14927591383457184]"
critique,"[18, 11, 6, 8, 6, 24, 13, 4]",34,"[0.371669739484787, 0.042822688817977905, 0.2881380617618561, 0.2235519140958786, 0.07381762564182281]"
cultural,"[18, 13, 14, 8, 13, 11, 2, 14]",34,"[0.11611798405647278, 0.5023496150970459, 0.10632266849279404, 0.23186035454273224, 0.04334939271211624]"
differentiate,"[20, 6, 22, 22, 4, 11, 4, 5, 8, 6, 2, 8, 4]",34,"[0.2720881402492523, 0.06576549261808395, 0.5664191246032715, 0.08208303898572922, 0.013644205406308174]"
economic,"[4, 18, 12, 5, 12, 19, 6, 18]",34,"[0.0980301946401596, 0.1357080340385437, 0.09013520926237106, 0.6273936629295349, 0.04873283952474594]"
elaboration,"[4, 14, 2, 10, 12, 11, 2, 8, 6, 12, 5]",34,"[0.05731544643640518, 0.5098565816879272, 0.056500546634197235, 0.3663945198059082, 0.009932850487530231]"
empathy,"[4, 19, 3, 2, 8, 9, 21]",34,"[0.1609548181295395, 0.04224179685115814, 0.45000702142715454, 0.31945258378982544, 0.02734372206032276]"
generalize,"[17, 4, 5, 4, 11, 2, 14, 6, 15, 4]",34,"[0.16997095942497253, 0.5915299654006958, 0.10191623121500015, 0.09406023472547531, 0.04252256080508232]"
implication,"[6, 19, 3, 14, 6, 18, 2, 8, 6, 12, 5]",34,"[0.04965467005968094, 0.09962871670722961, 0.45909184217453003, 0.30576077103614807, 0.08586394786834717]"
incorporate,"[6, 5, 18, 12, 11, 3, 12, 11, 2, 8, 4]",34,"[0.06739309430122375, 0.2132091373205185, 0.061190973967313766, 0.6362429857254028, 0.02196378819644451]"
objective,"[12, 10, 23, 4, 18, 8, 6, 28, 4]",34,"[0.16326498985290527, 0.06418702006340027, 0.1932845264673233, 0.5605642199516296, 0.0186991635710001]"
political,"[3, 12, 14, 6, 8, 6, 18, 2, 14]",34,"[0.114140585064888, 0.2376936376094818, 0.29138314723968506, 0.2710639536380768, 0.08571864664554596]"
problem and solution,"[3, 11, 12, 10, 14, 4, 19, 31, 2, 5, 20, 31, 7, 12, 14, 13, 8, 6, 12, 5]",34,"[0.04119935259222984, 0.04898751154541969, 0.457899808883667, 0.4441819489002228, 0.00773139763623476]"
reasoning,"[11, 4, 2, 7, 12, 5, 6, 5, 17]",34,"[0.5278477072715759, 0.09509061276912689, 0.18528282642364502, 0.16610760986804962, 0.025671325623989105]"
refute,"[11, 4, 22, 13, 8, 4]",34,"[0.6525588631629944, 0.08777371793985367, 0.1691509485244751, 0.0787200778722763, 0.011796507984399796]"
reliability,"[11, 4, 14, 6, 2, 10, 6, 14, 6, 8, 21]",34,"[0.10747471451759338, 0.5741816759109497, 0.0650097206234932, 0.17630091309547424, 0.07703297585248947]"
revision,"[11, 4, 28, 6, 7, 6, 12, 5]",34,"[0.23363074660301208, 0.07135612517595291, 0.4042593836784363, 0.24333250522613525, 0.047421202063560486]"
social,"[7, 12, 18, 6, 2, 14]",34,"[0.13240861892700195, 0.43055179715156555, 0.20784522593021393, 0.15521781146526337, 0.07397650182247162]"
subjective,"[7, 13, 10, 23, 4, 18, 8, 6, 28, 4]",34,"[0.09152837097644806, 0.12318701297044754, 0.23453965783119202, 0.5148541927337646, 0.03589077293872833]"
text structure,"[8, 4, 27, 8, 31, 7, 8, 11, 13, 18, 8, 13, 11, 4]",34,"[0.23267176747322083, 0.009907602332532406, 0.6828463077545166, 0.06860267370939255, 0.005971662700176239]"
thesis,"[8, 9, 4, 7, 6, 7]",34,"[0.2588962912559509, 0.31211552023887634, 0.13831642270088196, 0.2175011783838272, 0.07317062467336655]"
validity,"[28, 2, 14, 6, 20, 6, 8, 21]",34,"[0.13129189610481262, 0.3332005441188812, 0.15100593864917755, 0.29389724135398865, 0.09060433506965637]"
verify,"[28, 4, 11, 6, 22, 21]",34,"[0.3777945637702942, 0.1574048399925232, 0.22300511598587036, 0.20802605152130127, 0.033769428730010986]"
Content Words,"[18, 12, 5, 8, 4, 5, 8, 31, 26, 12, 11, 20, 7]",34,"[0.45870500802993774, 0.05844174325466156, 0.2778405547142029, 0.17437781393527985, 0.03063492476940155]"
abolition,"[2, 10, 12, 14, 6, 8, 6, 12, 5]",34,"[0.091862753033638, 0.35723790526390076, 0.10325315594673157, 0.40492427349090576, 0.042721882462501526]"
amendment,"[2, 19, 4, 5, 20, 19, 4, 5, 8]",34,"[0.19853073358535767, 0.3435746729373932, 0.13609232008457184, 0.2757028639316559, 0.04609939828515053]"
atmosphere,"[2, 8, 19, 12, 7, 3, 9, 4, 11, 4]",34,"[0.2061171680688858, 0.15199661254882812, 0.22784200310707092, 0.38343384861946106, 0.03061029687523842]"
atom,"[2, 8, 12, 19]",34,"[0.2411566972732544, 0.20186994969844818, 0.06994332373142242, 0.4670858085155487, 0.01994418539106846]"
Bill of Rights,"[10, 6, 14, 14, 31, 12, 22, 31, 11, 6, 17, 9, 8, 7]",34,"[0.4243510365486145, 0.018291998654603958, 0.4870204031467438, 0.05354177951812744, 0.016794877126812935]"
biosphere,"[10, 6, 12, 7, 3, 9, 4, 11, 4]",34,"[0.34131887555122375, 0.14666731655597687, 0.25603148341178894, 0.19654817879199982, 0.05943409726023674]"
cellular respiration,"[18, 4, 14, 14, 13, 14, 2, 11, 31, 11, 4, 7, 3, 6, 11, 2, 8, 6, 12, 5]",34,"[0.2252216786146164, 0.12114288657903671, 0.38395723700523376, 0.2483687698841095, 0.021309353411197662]"
checks and balances,"[18, 9, 4, 18, 16, 7, 31, 2, 5, 20, 31, 10, 2, 14, 2, 5, 18, 4, 7]",34,"[0.2997455894947052, 0.16670280694961548, 0.25632697343826294, 0.1446058452129364, 0.13261884450912476]"
chemical reaction,"[18, 9, 4, 19, 6, 18, 2, 14, 31, 11, 4, 2, 18, 8, 6, 12, 5]",34,"[0.1559152752161026, 0.05567852780222893, 0.5331993103027344, 0.22982679307460785, 0.02538006193935871]"
Civil War,"[18, 6, 28, 6, 14, 31, 26, 2, 11]",34,"[0.654467761516571, 0.15398633480072021, 0.07906917482614517, 0.08776560425758362, 0.02471116930246353]"
colonization,"[18, 12, 14, 12, 5, 6, 15, 2, 8, 6, 12, 5]",34,"[0.041314322501420975, 0.4349556565284729, 0.12402902543544769, 0.3555868864059448, 0.0441141352057457]"
controlled experiment,"[18, 12, 5, 8, 11, 12, 14, 14, 4, 20, 31, 4, 27, 3, 4, 11, 6, 19, 4, 5, 8]",34,"[0.042454302310943604, 0.07503407448530197, 0.6615767478942871, 0.19090646505355835, 0.030028438195586205]"
coordinate plane,"[18, 12, 12, 11, 20, 6, 5, 2, 8, 4, 31, 3, 14, 2, 5, 4]",34,"[0.1810201108455658, 0.03351440280675888, 0.5061624050140381, 0.24107801914215088, 0.03822508081793785]"
data,"[20, 2, 8, 2]",34,"[0.17571410536766052, 0.2723538875579834, 0.1690439134836197, 0.3185362219810486, 0.064351886510849]"
federalism,"[22, 4, 20, 4, 11, 2, 14, 6, 7, 19]",34,"[0.1785452961921692, 0.2570616900920868, 0.2659505009651184, 0.2349865734577179, 0.06345593929290771]"
force,"[22, 12, 11, 18, 4]",34,"[0.26582321524620056, 0.40807098150253296, 0.08167894184589386, 0.13985587656497955, 0.10457102954387665]"
geosphere,"[17, 4, 12, 7, 3, 9, 4, 11, 4]",34,"[0.3130427300930023, 0.11342304199934006, 0.28133389353752136, 0.25697940587997437, 0.035220883786678314]"
gravity,"[17, 11, 2, 28, 6, 8, 21]",34,"[0.22421522438526154, 0.09063775092363358, 0.22110165655612946, 0.44437170028686523, 0.019673693925142288]"
hydrosphere,"[9, 21, 20, 11, 12, 7, 3, 9, 4, 11, 4]",34,"[0.11305390298366547, 0.09088960289955139, 0.48800161480903625, 0.2445174604654312, 0.06353742629289627]"
indigenous,"[6, 5, 20, 6, 17, 4, 5, 12, 13, 7]",34,"[0.13403885066509247, 0.18993313610553741, 0.3344006836414337, 0.28127795457839966, 0.060349367558956146]"
molecule,"[19, 12, 14, 4, 18, 13, 14, 4]",34,"[0.35166993737220764, 0.4454942047595978, 0.06896832585334778, 0.11422611773014069, 0.019641434773802757]"
motion,"[19, 12, 8, 6, 12, 5]",34,"[0.10666723549365997, 0.37200307846069336, 0.18149346113204956, 0.2932939827442169, 0.046542197465896606]"
ordered pair,"[12, 11, 20, 4, 11, 4, 20, 31, 3, 2, 6, 11]",34,"[0.2445077747106552, 0.08052588999271393, 0.48355868458747864, 0.1496897041797638, 0.04171791300177574]"
organism,"[12, 11, 17, 2, 5, 6, 7, 19]",34,"[0.10921761393547058, 0.04493372142314911, 0.5126076340675354, 0.28874796628952026, 0.04449307546019554]"
percent,"[3, 4, 11, 18, 4, 5, 8]",34,"[0.15409190952777863, 0.624036967754364, 0.0419476218521595, 0.13305003941059113, 0.04687357321381569]"
photosynthesis,"[3, 9, 12, 8, 12, 7, 21, 5, 8, 9, 4, 7, 6, 7]",34,"[0.10988517105579376, 0.19404162466526031, 0.31273797154426575, 0.3652011752128601, 0.018134063109755516]"
physical change,"[3, 9, 21, 7, 6, 18, 2, 14, 31, 18, 9, 2, 5, 17, 4]",34,"[0.2729104161262512, 0.02612164057791233, 0.600941002368927, 0.08103539049625397, 0.018991582095623016]"
proportion,"[3, 11, 12, 3, 12, 11, 8, 6, 12, 5]",34,"[0.06848552823066711, 0.20993830263614655, 0.3332125246524811, 0.3672824501991272, 0.02108118124306202]"
quadrant,"[24, 13, 2, 20, 11, 2, 5, 8]",34,"[0.0804223045706749, 0.0924185961484909, 0.40877941250801086, 0.41026827692985535, 0.008111311122775078]"
ratio,"[11, 2, 8, 6, 12]",34,"[0.13948898017406464, 0.41436487436294556, 0.15390841662883759, 0.2348877489566803, 0.05735001340508461]"
Reconstruction,"[11, 4, 18, 12, 5, 7, 8, 11, 13, 18, 8, 6, 12, 5]",34,"[0.04303116351366043, 0.023125015199184418, 0.7458769679069519, 0.17207767069339752, 0.015889184549450874]"
settlement,"[7, 4, 8, 8, 14, 4, 19, 4, 5, 8]",34,"[0.33476319909095764, 0.19573044776916504, 0.21862900257110596, 0.23713991045951843, 0.01373748853802681]"
Literary Words,"[14, 6, 8, 4, 11, 2, 11, 21, 31, 26, 12, 11, 20, 7]",34,"[0.5013746023178101, 0.05954669043421745, 0.23280058801174164, 0.187236025929451, 0.0190421249717474]"
allegory,"[2, 14, 14, 4, 17, 12, 11, 21]",34,"[0.13050253689289093, 0.0989861786365509, 0.26729628443717957, 0.4765726923942566, 0.02664232812821865]"
archetype,"[2, 11, 18, 9, 4, 8, 21, 3, 4]",34,"[0.11569226533174515, 0.0790010541677475, 0.36484360694885254, 0.23953835666179657, 0.2009247988462448]"
characterization,"[18, 9, 2, 11, 2, 18, 8, 4, 11, 6, 15, 2, 8, 6, 12, 5]",34,"[0.11471149325370789, 0.15721161663532257, 0.5294996500015259, 0.17960555851459503, 0.018971679732203484]"
denouement,"[20, 4, 5, 12, 13, 4, 19, 4, 5, 8]",34,"[0.2458941638469696, 0.1999935656785965, 0.2736818194389343, 0.2536367177963257, 0.026793740689754486]"
dramatic irony,"[20, 11, 2, 19, 2, 8, 6, 18, 31, 6, 11, 12, 5, 21]",34,"[0.13528387248516083, 0.055522430688142776, 0.39875859022140503, 0.3593205213546753, 0.05111461505293846]"
dynamic character,"[20, 21, 5, 2, 19, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[0.24692244827747345, 0.057434603571891785, 0.4312508702278137, 0.23005931079387665, 0.03433278948068619]"
epilogue,"[4, 3, 6, 14, 12, 17, 13, 4]",34,"[0.15833519399166107, 0.13975954055786133, 0.1070050597190857, 0.5712660551071167, 0.02363426797091961]"
exposition,"[4, 27, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.017014557495713234, 0.2643592357635498, 0.6025582551956177, 0.09795737266540527, 0.018110567703843117]"
falling action,"[22, 2, 14, 14, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[0.11696084588766098, 0.009630860760807991, 0.8362363576889038, 0.026754381135106087, 0.010417575016617775]"
foil,"[22, 12, 6, 14]",34,"[0.47434642910957336, 0.33983659744262695, 0.05829805135726929, 0.10351874679327011, 0.024000130593776703]"
indirect characterization,"[6, 5, 20, 6, 11, 4, 18, 8, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11, 6, 15, 2, 8, 6, 12, 5]",34,"[0.1485549807548523, 0.07994390279054642, 0.6073792576789856, 0.14552301168441772, 0.018598826602101326]"
limited narrator,"[14, 6, 19, 6, 8, 4, 20, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.1155683845281601, 0.2106124460697174, 0.1605367213487625, 0.4947974681854248, 0.018485020846128464]"
motif,"[19, 12, 8, 6, 22]",34,"[0.32084110379219055, 0.11807814985513687, 0.31630706787109375, 0.2165708988904953, 0.02820281870663166]"
prologue,"[3, 11, 12, 14, 12, 17, 13, 4]",34,"[0.0843113362789154, 0.10874622315168381, 0.08628004789352417, 0.7031911015510559, 0.01747126318514347]"
rising action,"[11, 6, 7, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[0.10911167412996292, 0.047439511865377426, 0.6417892575263977, 0.16287332773208618, 0.03878626227378845]"
situational irony,"[7, 6, 8, 13, 2, 8, 6, 12, 5, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.12618200480937958, 0.03436342254281044, 0.700859546661377, 0.12440740317106247, 0.014187601394951344]"
static character,"[7, 8, 2, 8, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[0.26844021677970886, 0.07837837934494019, 0.4288710057735443, 0.19388499855995178, 0.0304253026843071]"
suspense,"[7, 13, 7, 3, 4, 5, 7, 4]",34,"[0.11551665514707565, 0.06912170350551605, 0.12045253068208694, 0.2887116074562073, 0.4061974585056305]"
unreliable narrator,"[13, 5, 11, 4, 14, 6, 2, 10, 14, 4, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.1319769024848938, 0.21366265416145325, 0.22913815081119537, 0.39913180470466614, 0.026090485975146294]"
verbal irony,"[28, 4, 11, 10, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.2729044258594513, 0.05210611969232559, 0.5090010166168213, 0.14830666780471802, 0.017681796103715897]"
adjacent,"[2, 20, 23, 2, 18, 4, 5, 8]",34,"[0.112684465944767, 0.19260671734809875, 0.2226637303829193, 0.2719475328922272, 0.20009756088256836]"
anticipate,"[2, 5, 8, 6, 18, 6, 3, 2, 8, 4]",34,"[0.06233305484056473, 0.2272990494966507, 0.269794762134552, 0.38512328267097473, 0.055449843406677246]"
antithesis,"[2, 5, 8, 6, 8, 9, 4, 7, 6, 7]",34,"[0.1173885315656662, 0.3790079951286316, 0.3426431715488434, 0.12822875380516052, 0.03273148834705353]"
assonance,"[2, 7, 7, 12, 5, 2, 5, 18, 4]",34,"[0.1468173712491989, 0.15248775482177734, 0.15082234144210815, 0.46214690804481506, 0.0877256691455841]"
cliché,"[18, 14, 6, 18, 9, 0]",34,"[0.1984928548336029, 0.1406448632478714, 0.27524900436401367, 0.06762190908193588, 0.31799131631851196]"
consonance,"[18, 12, 5, 7, 12, 5, 2, 5, 18, 4]",34,"[0.09784621745347977, 0.1833753138780594, 0.10184690356254578, 0.4822388291358948, 0.13469280302524567]"
diction,"[20, 6, 18, 8, 6, 12, 5]",34,"[0.11635610461235046, 0.25079241394996643, 0.24647660553455353, 0.26278337836265564, 0.12359149008989334]"
diligent,"[20, 6, 14, 6, 17, 4, 5, 8]",34,"[0.19000102579593658, 0.3946075439453125, 0.1303556114435196, 0.2429208904504776, 0.04211493581533432]"
ethos,"[4, 8, 9, 12, 7]",34,"[0.21348430216312408, 0.5398998260498047, 0.14710476994514465, 0.07717780768871307, 0.02233334444463253]"
euphemism,"[4, 13, 3, 9, 4, 19, 6, 7, 19]",34,"[0.14146511256694794, 0.0877266526222229, 0.2595321238040924, 0.4734834134578705, 0.037792738527059555]"
exempt,"[4, 27, 4, 19, 3, 8]",34,"[0.1046648919582367, 0.04543643444776535, 0.20422020554542542, 0.6352079510688782, 0.010470530949532986]"
free verse,"[22, 11, 4, 4, 31, 28, 4, 11, 7, 4]",34,"[0.8782883882522583, 0.00811222568154335, 0.07903033494949341, 0.03179540857672691, 0.002773579442873597]"
jargon,"[23, 2, 11, 17, 12, 5]",34,"[0.24958102405071259, 0.11327080428600311, 0.286923348903656, 0.3073192834854126, 0.0429055280983448]"
logos,"[14, 12, 17, 12, 7]",34,"[0.16097086668014526, 0.4491598308086395, 0.027748139575123787, 0.3409338593482971, 0.021187230944633484]"
meter,"[19, 4, 8, 4, 11]",34,"[0.2857702374458313, 0.24211861193180084, 0.1321699321269989, 0.2750798463821411, 0.06486140191555023]"
morpheme,"[19, 12, 11, 3, 9, 4, 19, 4]",34,"[0.2469649314880371, 0.1048356220126152, 0.11468012630939484, 0.4971728026866913, 0.036346543580293655]"
oxymoron,"[12, 27, 21, 19, 12, 11, 12, 5]",34,"[0.04523185268044472, 0.08208081126213074, 0.008738151751458645, 0.859349250793457, 0.004599957726895809]"
paradox,"[3, 2, 11, 2, 20, 12, 27]",34,"[0.06359513103961945, 0.677382230758667, 0.020826760679483414, 0.22983288764953613, 0.008363009430468082]"
pathos,"[3, 2, 8, 9, 12, 7]",34,"[0.1613234281539917, 0.39282506704330444, 0.34560641646385193, 0.08134821802377701, 0.01889687031507492]"
pun,"[3, 13, 5]",34,"[0.2440701723098755, 0.26592060923576355, 0.18565255403518677, 0.21243299543857574, 0.09192367643117905]"
register,"[11, 4, 17, 6, 7, 8, 4, 11]",34,"[0.40137284994125366, 0.1474582403898239, 0.12013701349496841, 0.28071603178977966, 0.050315894186496735]"
repetition,"[11, 4, 3, 4, 8, 6, 8, 6, 12, 5]",34,"[0.053403615951538086, 0.07691261172294617, 0.4592120945453644, 0.3638601303100586, 0.046611566096544266]"
retrieve,"[11, 4, 8, 11, 6, 4, 28, 4]",34,"[0.8557397723197937, 0.030019845813512802, 0.07728248089551926, 0.03322407603263855, 0.0037338854745030403]"
rhetoric,"[11, 9, 4, 8, 12, 11, 6, 18]",34,"[0.10766319930553436, 0.4474310278892517, 0.0504227839410305, 0.28922683000564575, 0.10525611788034439]"
rhyme scheme,"[11, 9, 21, 19, 4, 31, 7, 18, 9, 4, 19, 4]",34,"[0.45289573073387146, 0.07519237697124481, 0.20150619745254517, 0.11491359770298004, 0.1554921418428421]"
scarce,"[7, 18, 2, 11, 18, 4]",34,"[0.2278110682964325, 0.3121509253978729, 0.1541200578212738, 0.14829875528812408, 0.1576191484928131]"
slang,"[7, 14, 2, 5, 17]",34,"[0.20344433188438416, 0.2614476978778839, 0.24035859107971191, 0.23501721024513245, 0.059732161462306976]"
style,"[7, 8, 21, 14, 4]",34,"[0.6041315197944641, 0.09778496623039246, 0.11309738457202911, 0.14178669452667236, 0.043199457228183746]"
syntax,"[7, 21, 5, 8, 2, 27]",34,"[0.0746719092130661, 0.43453308939933777, 0.07667019218206406, 0.39360859990119934, 0.02051619067788124]"
voice,"[28, 12, 6, 18, 4]",34,"[0.5197608470916748, 0.12740656733512878, 0.07696398347616196, 0.15378208458423615, 0.1220865398645401]"
acknowledge,"[2, 18, 16, 5, 12, 26, 14, 4, 20, 17, 4]",34,"[0.07584598660469055, 0.04726094380021095, 0.8361223340034485, 0.027414297685027122, 0.013356468640267849]"
annotate,"[2, 5, 5, 12, 8, 2, 8, 4]",34,"[0.1847466379404068, 0.0859610065817833, 0.2993394732475281, 0.4193210303783417, 0.010631796903908253]"
appraise,"[2, 3, 3, 11, 2, 6, 7, 4]",34,"[0.06788567453622818, 0.06938188523054123, 0.6478729844093323, 0.1720484346151352, 0.042810965329408646]"
coherence,"[18, 12, 9, 4, 11, 4, 5, 18, 4]",34,"[0.17483876645565033, 0.3083392381668091, 0.1033264771103859, 0.234877809882164, 0.17861764132976532]"
criterion,"[18, 11, 6, 8, 4, 11, 6, 12, 5]",34,"[0.19789762794971466, 0.2201453149318695, 0.09197469055652618, 0.33187010884284973, 0.15811224281787872]"
derive,"[20, 4, 11, 6, 28, 4]",34,"[0.5264281034469604, 0.19801554083824158, 0.07364387065172195, 0.1822945922613144, 0.01961788907647133]"
explicit,"[4, 27, 3, 14, 6, 18, 6, 8]",34,"[0.06256556510925293, 0.08159822970628738, 0.45967674255371094, 0.1011868268251419, 0.29497262835502625]"
implicit,"[6, 19, 3, 14, 6, 18, 6, 8]",34,"[0.07118234783411026, 0.09534189105033875, 0.2525315284729004, 0.17163343727588654, 0.40931081771850586]"
objectivity,"[12, 10, 23, 4, 18, 8, 6, 28, 6, 8, 21]",34,"[0.10707761347293854, 0.08325562626123428, 0.14247772097587585, 0.6146518588066101, 0.0525372214615345]"
rebuttal,"[11, 4, 10, 13, 8, 8, 2, 14]",34,"[0.3240880072116852, 0.10791326314210892, 0.381091445684433, 0.15568195283412933, 0.03122529201209545]"
subjectivity,"[7, 13, 10, 23, 4, 18, 8, 6, 28, 6, 8, 21]",34,"[0.06412049382925034, 0.14462149143218994, 0.15892831981182098, 0.5352588295936584, 0.09707086533308029]"
substantiate,"[7, 13, 10, 7, 8, 2, 5, 8, 6, 2, 8, 4]",34,"[0.09998126327991486, 0.16152356564998627, 0.5451610088348389, 0.16640198230743408, 0.026932161301374435]"
sufficient,"[7, 13, 22, 22, 6, 18, 6, 4, 5, 8]",34,"[0.057722058147192, 0.02950277552008629, 0.7854303121566772, 0.10493120551109314, 0.02241360954940319]"
transfer,"[8, 11, 2, 5, 7, 22, 4, 11]",34,"[0.24701006710529327, 0.16530068218708038, 0.3605310618877411, 0.19069167971611023, 0.03646664321422577]"
validate,"[28, 2, 14, 6, 20, 2, 8, 4]",34,"[0.1592668741941452, 0.3777044117450714, 0.12571892142295837, 0.3219341039657593, 0.015375697053968906]"
ambiguous,"[2, 19, 10, 6, 17, 13, 12, 13, 7]",34,"[0.02593488246202469, 0.016855090856552124, 0.8742101192474365, 0.06906953454017639, 0.013930338434875011]"
antecedent,"[2, 5, 8, 4, 18, 4, 20, 4, 5, 8]",34,"[0.1512272208929062, 0.6842483878135681, 0.026368994265794754, 0.12703926861286163, 0.01111622154712677]"
appositive,"[2, 3, 3, 12, 7, 6, 8, 6, 28, 4]",34,"[0.021769480779767036, 0.03128178417682648, 0.8667432069778442, 0.07293763756752014, 0.00726793147623539]"
cognate,"[18, 12, 17, 5, 2, 8, 4]",34,"[0.16623863577842712, 0.07329370081424713, 0.4251067638397217, 0.3056938648223877, 0.029666997492313385]"
comprehensive,"[18, 12, 19, 3, 11, 4, 9, 4, 5, 7, 6, 28, 4]",34,"[0.2425810694694519, 0.16656801104545593, 0.3715708553791046, 0.2006589025259018, 0.01862119324505329]"
coordinating conjunction,"[18, 12, 12, 11, 20, 6, 5, 2, 8, 6, 5, 17, 31, 18, 12, 5, 23, 13, 5, 18, 8, 6, 12, 5]",34,"[0.03483305498957634, 0.005823646206408739, 0.8535094857215881, 0.09766498953104019, 0.00816879328340292]"
correlative conjunction,"[18, 12, 11, 11, 4, 14, 2, 8, 6, 28, 4, 31, 18, 12, 5, 23, 13, 5, 18, 8, 6, 12, 5]",34,"[0.044916246086359024, 0.004204760305583477, 0.7791228890419006, 0.16519103944301605, 0.006565028335899115]"
figurative language,"[22, 6, 17, 13, 11, 2, 8, 6, 28, 4, 31, 14, 2, 5, 17, 13, 2, 17, 4]",34,"[0.1383417397737503, 0.02612410858273506, 0.7343869209289551, 0.09801557660102844, 0.0031315600499510765]"
inevitable,"[6, 5, 4, 28, 6, 8, 2, 10, 14, 4]",34,"[0.06228006258606911, 0.08762326091527939, 0.05433044955134392, 0.789859414100647, 0.005906854756176472]"
interjection,"[6, 5, 8, 4, 11, 23, 4, 18, 8, 6, 12, 5]",34,"[0.1070699468255043, 0.1426541656255722, 0.23507730662822723, 0.47396522760391235, 0.04123333469033241]"
linguistic,"[14, 6, 5, 17, 13, 6, 7, 8, 6, 18]",34,"[0.07377029955387115, 0.07304056733846664, 0.26809296011924744, 0.0903547927737236, 0.49474141001701355]"
meticulous,"[19, 4, 8, 6, 18, 13, 14, 12, 13, 7]",34,"[0.09360574185848236, 0.27584680914878845, 0.18606461584568024, 0.4089456796646118, 0.035537127405405045]"
